spots,longtitude,latitude,datetime
Home (private),40.94175915,-74.01238511,Tue Apr 03 21:34:50 +0800 2012
Bar,40.75275186,-73.97305387,Tue Apr 03 21:35:09 +0800 2012
Cupcake Shop,40.70596204,-74.01125754,Tue Apr 03 21:35:25 +0800 2012
Subway,40.74803726,-73.94687176,Tue Apr 03 21:35:42 +0800 2012
University,40.74790921,-73.98380928,Tue Apr 03 21:36:04 +0800 2012
Chinese Restaurant,40.71446409,-73.99911582,Tue Apr 03 21:36:12 +0800 2012
Bar,40.75451688,-73.97339823,Tue Apr 03 21:36:14 +0800 2012
Bar,40.96541694,-74.06288376,Tue Apr 03 21:36:37 +0800 2012
Clothing Store,40.7537156,-73.98094722,Tue Apr 03 21:37:10 +0800 2012
BBQ Joint,40.75561215,-73.97092581,Tue Apr 03 21:38:14 +0800 2012
Toy / Game Store,40.76355592,-73.97286773,Tue Apr 03 21:38:24 +0800 2012
Gym / Fitness Center,40.77589237,-73.95573145,Tue Apr 03 21:38:31 +0800 2012
Home (private),40.93508142,-73.96537147,Tue Apr 03 21:38:34 +0800 2012
Latin American Restaurant,40.689801,-73.72109652,Tue Apr 03 21:38:48 +0800 2012
General College & University,40.75356409,-73.97953033,Tue Apr 03 21:38:52 +0800 2012
Gym / Fitness Center,40.716391,-74.033866,Tue Apr 03 21:39:48 +0800 2012
Playground,40.74715919,-73.92229904,Tue Apr 03 21:40:07 +0800 2012
Spa / Massage,40.75609848,-73.97226182,Tue Apr 03 21:40:08 +0800 2012
Neighborhood,40.84769339,-73.90088797,Tue Apr 03 21:41:46 +0800 2012
Paper / Office Supplies Store,40.71559314,-74.00625368,Tue Apr 03 21:41:59 +0800 2012
Residential Building (Apartment / Condo),40.78302026,-73.94907872,Tue Apr 03 21:42:04 +0800 2012
Government Building,40.71178449,-74.00208235,Tue Apr 03 21:42:39 +0800 2012
Candy Store,40.756676,-73.972307,Tue Apr 03 21:42:47 +0800 2012
Neighborhood,40.71421606,-74.00596619,Tue Apr 03 21:42:52 +0800 2012
Government Building,40.71265873,-74.00588036,Tue Apr 03 21:43:29 +0800 2012
Park,40.67971862,-73.93199086,Tue Apr 03 21:43:39 +0800 2012
Bar,40.75803174,-73.97142386,Tue Apr 03 21:44:29 +0800 2012
Neighborhood,40.71343536,-73.95807266,Tue Apr 03 21:44:32 +0800 2012
Residential Building (Apartment / Condo),40.88899013,-74.05581236,Tue Apr 03 21:44:53 +0800 2012
Camera Store,40.733123,-73.99842497,Tue Apr 03 21:45:33 +0800 2012
Office,40.910894,-74.031547,Tue Apr 03 21:46:15 +0800 2012
Park,40.7421526,-73.82756765,Tue Apr 03 21:47:27 +0800 2012
Breakfast Spot,40.92610478,-74.09925695,Tue Apr 03 21:47:45 +0800 2012
College Academic Building,40.76776,-73.964527,Tue Apr 03 21:48:33 +0800 2012
Subway,40.67837611,-73.90339851,Tue Apr 03 21:48:45 +0800 2012
Southern / Soul Food Restaurant,40.810203,-73.943523,Tue Apr 03 21:49:54 +0800 2012
Residential Building (Apartment / Condo),40.76028084,-73.95057116,Tue Apr 03 21:50:19 +0800 2012
Bar,40.747558,-73.993104,Tue Apr 03 21:50:29 +0800 2012
Home (private),40.63404533,-74.14161271,Tue Apr 03 21:51:09 +0800 2012
Convention Center,40.63129906,-73.95096149,Tue Apr 03 21:51:16 +0800 2012
College Academic Building,40.63118003,-73.95102463,Tue Apr 03 21:51:41 +0800 2012
Coffee Shop,40.93280626,-74.07115459,Tue Apr 03 21:52:18 +0800 2012
Salon / Barbershop,40.75102831,-73.87264967,Tue Apr 03 21:52:30 +0800 2012
Coffee Shop,40.71203303,-74.00699299,Tue Apr 03 21:52:49 +0800 2012
Other Great Outdoors,40.90266454,-74.00578886,Tue Apr 03 21:52:54 +0800 2012
Home (private),40.7312265,-73.98887973,Tue Apr 03 21:53:00 +0800 2012
Cosmetics Shop,40.706904,-74.00367,Tue Apr 03 21:53:44 +0800 2012
Home (private),40.82645768,-73.89482953,Tue Apr 03 21:53:59 +0800 2012
University,40.89690578,-74.03017044,Tue Apr 03 21:54:09 +0800 2012
Gym / Fitness Center,40.77799852,-73.95386021,Tue Apr 03 21:54:39 +0800 2012
College Academic Building,40.89851723,-74.02913151,Tue Apr 03 21:54:54 +0800 2012
Burger Joint,40.68047836,-73.97497083,Tue Apr 03 21:54:56 +0800 2012
Convenience Store,40.66498815,-73.90531083,Tue Apr 03 21:55:05 +0800 2012
Bus Station,40.7572213,-73.99154663,Tue Apr 03 21:55:10 +0800 2012
Train Station,40.74911015,-73.98845673,Tue Apr 03 21:55:39 +0800 2012
Event Space,40.76562484,-73.96783664,Tue Apr 03 21:55:46 +0800 2012
Fast Food Restaurant,40.62229464,-74.02759378,Tue Apr 03 21:55:52 +0800 2012
Office,40.75602574,-73.97033335,Tue Apr 03 21:55:54 +0800 2012
Pizza Place,40.747842,-74.030874,Tue Apr 03 21:55:55 +0800 2012
Mexican Restaurant,40.75557964,-73.97086143,Tue Apr 03 21:56:19 +0800 2012
Drugstore / Pharmacy,40.75892783,-73.96144262,Tue Apr 03 21:56:30 +0800 2012
Bar,40.75918262,-73.96217732,Tue Apr 03 21:56:56 +0800 2012
University,40.7111095,-74.00504351,Tue Apr 03 21:57:05 +0800 2012
Salon / Barbershop,40.66676014,-73.88194173,Tue Apr 03 21:57:17 +0800 2012
Community College,40.57840084,-73.93618584,Tue Apr 03 21:57:54 +0800 2012
Convention Center,40.70311887,-73.987736,Tue Apr 03 21:57:54 +0800 2012
Bus Station,40.66623748,-73.88338874,Tue Apr 03 21:57:55 +0800 2012
Food & Drink Shop,40.764016,-73.82947598,Tue Apr 03 21:58:10 +0800 2012
Bar,40.71655808,-74.00008678,Tue Apr 03 21:58:55 +0800 2012
Bar,40.834873,-74.225148,Tue Apr 03 21:59:28 +0800 2012
College Academic Building,40.63216904,-73.94998567,Tue Apr 03 22:00:11 +0800 2012
Music Store,40.91244813,-73.998075,Tue Apr 03 22:00:42 +0800 2012
College Academic Building,40.71068343,-74.00461247,Tue Apr 03 22:01:42 +0800 2012
Drugstore / Pharmacy,40.66195,-73.8927,Tue Apr 03 22:02:13 +0800 2012
Stadium,40.81143815,-74.06779647,Tue Apr 03 22:02:54 +0800 2012
Home (private),40.89859144,-73.8477874,Tue Apr 03 22:03:13 +0800 2012
Home (private),40.78898753,-74.25901479,Tue Apr 03 22:03:45 +0800 2012
Bar,40.74227764,-73.98525554,Tue Apr 03 22:04:54 +0800 2012
Other Great Outdoors,40.64250711,-73.88739669,Tue Apr 03 22:05:19 +0800 2012
Deli / Bodega,40.66342761,-74.23399687,Tue Apr 03 22:05:22 +0800 2012
Subway,40.82406999,-73.89306694,Tue Apr 03 22:05:36 +0800 2012
Fried Chicken Joint,40.73174804,-74.06692503,Tue Apr 03 22:06:16 +0800 2012
Medical Center,40.71713766,-74.03891414,Tue Apr 03 22:06:54 +0800 2012
Home (private),40.75605707,-74.23554036,Tue Apr 03 22:06:57 +0800 2012
Burger Joint,40.77912607,-73.95490489,Tue Apr 03 22:07:37 +0800 2012
Clothing Store,40.720582,-74.002051,Tue Apr 03 22:08:02 +0800 2012
Church,40.8168158,-73.9413925,Tue Apr 03 22:08:14 +0800 2012
Bus Station,40.7534178,-73.99629951,Tue Apr 03 22:08:20 +0800 2012
Sushi Restaurant,40.763157,-73.977109,Tue Apr 03 22:08:24 +0800 2012
Italian Restaurant,40.733848,-74.00505,Tue Apr 03 22:08:48 +0800 2012
Drugstore / Pharmacy,40.88215418,-73.88167185,Tue Apr 03 22:08:56 +0800 2012
Mall,40.73405558,-73.87084723,Tue Apr 03 22:11:16 +0800 2012
Road,40.88224162,-74.20962095,Tue Apr 03 22:11:19 +0800 2012
Plaza,40.75648987,-73.98626804,Tue Apr 03 22:12:27 +0800 2012
Clothing Store,40.72078652,-74.00197506,Tue Apr 03 22:12:28 +0800 2012
Pizza Place,40.752067,-73.987573,Tue Apr 03 22:12:32 +0800 2012
Gym / Fitness Center,40.677036,-73.972353,Tue Apr 03 22:13:21 +0800 2012
Road,40.73477099,-74.10484314,Tue Apr 03 22:13:59 +0800 2012
Dessert Shop,40.67929277,-73.99570611,Tue Apr 03 22:13:59 +0800 2012
Cemetery,40.70860893,-74.01209533,Tue Apr 03 22:14:17 +0800 2012
Clothing Store,40.72343212,-74.00055531,Tue Apr 03 22:14:31 +0800 2012
Park,40.70919832,-74.01118577,Tue Apr 03 22:14:57 +0800 2012
Tattoo Parlor,40.7471092,-74.15280867,Tue Apr 03 22:15:24 +0800 2012
Ice Cream Shop,40.75063222,-73.98906051,Tue Apr 03 22:15:43 +0800 2012
Gym / Fitness Center,40.74272122,-73.9927621,Tue Apr 03 22:16:16 +0800 2012
Home (private),40.76071686,-73.91834636,Tue Apr 03 22:16:37 +0800 2012
French Restaurant,40.73874326,-73.99455836,Tue Apr 03 22:16:54 +0800 2012
Pizza Place,40.74399459,-73.99562577,Tue Apr 03 22:17:45 +0800 2012
Park,40.73228891,-74.01051196,Tue Apr 03 22:18:05 +0800 2012
Road,40.76117086,-74.01128769,Tue Apr 03 22:18:09 +0800 2012
Train Station,40.66263818,-73.90887022,Tue Apr 03 22:18:10 +0800 2012
Deli / Bodega,40.73308,-73.99987221,Tue Apr 03 22:18:41 +0800 2012
Paper / Office Supplies Store,40.83595685,-74.22552109,Tue Apr 03 22:18:46 +0800 2012
Park,40.85262124,-73.9625791,Tue Apr 03 22:18:52 +0800 2012
Subway,40.73158409,-74.00021553,Tue Apr 03 22:18:59 +0800 2012
American Restaurant,40.96532878,-74.06292392,Tue Apr 03 22:19:38 +0800 2012
Coffee Shop,40.61960195,-74.00806702,Tue Apr 03 22:19:43 +0800 2012
Home (private),40.82998414,-73.98887973,Tue Apr 03 22:19:59 +0800 2012
Office,40.75615113,-73.978965,Tue Apr 03 22:20:11 +0800 2012
Museum,40.76042729,-73.9776957,Tue Apr 03 22:20:38 +0800 2012
Bagel Shop,40.740223,-73.982688,Tue Apr 03 22:21:07 +0800 2012
Gym / Fitness Center,40.75531235,-73.98122092,Tue Apr 03 22:21:31 +0800 2012
Coffee Shop,40.74910208,-73.98219084,Tue Apr 03 22:22:54 +0800 2012
Clothing Store,40.76082189,-73.9756079,Tue Apr 03 22:23:14 +0800 2012
Bank,40.827891,-74.102447,Tue Apr 03 22:23:32 +0800 2012
Gym / Fitness Center,40.74611902,-73.99307013,Tue Apr 03 22:23:50 +0800 2012
Vegetarian / Vegan Restaurant,40.7475513,-73.98114057,Tue Apr 03 22:24:25 +0800 2012
Bookstore,40.75485026,-73.98800494,Tue Apr 03 22:24:41 +0800 2012
Other Great Outdoors,40.70445914,-74.00578312,Tue Apr 03 22:25:19 +0800 2012
Train Station,40.75280621,-73.97717535,Tue Apr 03 22:25:38 +0800 2012
Gym / Fitness Center,40.7991943,-74.09895296,Tue Apr 03 22:26:51 +0800 2012
Bus Station,40.88989838,-74.00271876,Tue Apr 03 22:28:11 +0800 2012
Office,40.83422733,-73.88933746,Tue Apr 03 22:28:38 +0800 2012
Sporting Goods Shop,40.71398175,-74.00595528,Tue Apr 03 22:28:59 +0800 2012
Other Great Outdoors,40.77943655,-73.80902767,Tue Apr 03 22:29:17 +0800 2012
Department Store,40.75061379,-73.98856401,Tue Apr 03 22:29:17 +0800 2012
Candy Store,40.777543,-73.813097,Tue Apr 03 22:29:31 +0800 2012
Pizza Place,40.74716991,-74.00063565,Tue Apr 03 22:29:49 +0800 2012
Train Station,40.75280621,-73.97717535,Tue Apr 03 22:29:57 +0800 2012
Coffee Shop,40.71925781,-74.04154301,Tue Apr 03 22:30:28 +0800 2012
Miscellaneous Shop,40.75313016,-73.97621627,Tue Apr 03 22:30:32 +0800 2012
Coffee Shop,40.72828321,-73.9955914,Tue Apr 03 22:30:52 +0800 2012
Cafe,40.75811657,-73.99289984,Tue Apr 03 22:30:59 +0800 2012
Train Station,40.75044966,-73.9914479,Tue Apr 03 22:32:42 +0800 2012
Food & Drink Shop,40.84274539,-74.10117837,Tue Apr 03 22:33:06 +0800 2012
Church,40.78596808,-73.81624281,Tue Apr 03 22:33:36 +0800 2012
Toy / Game Store,40.75411794,-73.73833614,Tue Apr 03 22:34:10 +0800 2012
Mall,40.75474029,-73.73964054,Tue Apr 03 22:34:30 +0800 2012
Cafe,40.716817,-73.962023,Tue Apr 03 22:34:48 +0800 2012
American Restaurant,40.76368781,-73.96763002,Tue Apr 03 22:34:59 +0800 2012
Office,40.70972827,-74.01076978,Tue Apr 03 22:35:42 +0800 2012
Miscellaneous Shop,40.720097,-73.988457,Tue Apr 03 22:35:54 +0800 2012
Gym / Fitness Center,40.74516544,-73.97684186,Tue Apr 03 22:36:00 +0800 2012
Home (private),40.80713952,-74.17684116,Tue Apr 03 22:36:32 +0800 2012
Government Building,40.85328395,-73.97450594,Tue Apr 03 22:36:43 +0800 2012
Gym / Fitness Center,40.77792543,-73.96661282,Tue Apr 03 22:36:44 +0800 2012
Gym / Fitness Center,40.76169544,-73.92852213,Tue Apr 03 22:37:01 +0800 2012
Home (private),40.71616168,-73.88307006,Tue Apr 03 22:37:23 +0800 2012
Clothing Store,40.72941536,-74.15800933,Tue Apr 03 22:38:01 +0800 2012
Arcade,40.7287611,-74.15734421,Tue Apr 03 22:38:28 +0800 2012
Bar,40.73946789,-74.00756778,Tue Apr 03 22:38:39 +0800 2012
Candy Store,40.76215646,-73.9660918,Tue Apr 03 22:38:52 +0800 2012
Food & Drink Shop,40.85215695,-74.0043354,Tue Apr 03 22:39:02 +0800 2012
