spots,longtitude,latitude,datetime
Movie Theater,40.75699374,-73.989079,Fri Jul 13 02:38:19 +0800 2012
Gym / Fitness Center,40.69057841,-73.98411346,Fri Jul 13 02:39:08 +0800 2012
Furniture / Home Store,40.61769924,-73.96256188,Fri Jul 13 02:40:13 +0800 2012
Bar,40.76000064,-73.9964819,Fri Jul 13 02:42:40 +0800 2012
Train Station,40.7507948,-73.99357639,Fri Jul 13 02:45:32 +0800 2012
Movie Theater,40.74492343,-73.99803604,Fri Jul 13 02:46:00 +0800 2012
Bar,40.77143374,-73.98247004,Fri Jul 13 02:46:42 +0800 2012
Bar,40.74239352,-74.00330983,Fri Jul 13 02:49:17 +0800 2012
Home (private),40.76723746,-73.89482953,Fri Jul 13 02:49:52 +0800 2012
Neighborhood,40.76203225,-73.98515224,Fri Jul 13 02:50:13 +0800 2012
Home (private),40.67200392,-74.12986841,Fri Jul 13 02:50:46 +0800 2012
Medical Center,40.85834038,-73.85546869,Fri Jul 13 02:51:37 +0800 2012
Subway,40.71037756,-74.00755405,Fri Jul 13 02:52:28 +0800 2012
Residential Building (Apartment / Condo),40.74352534,-73.97260045,Fri Jul 13 02:52:52 +0800 2012
Indian Restaurant,40.7527676,-73.98493767,Fri Jul 13 02:53:33 +0800 2012
Fast Food Restaurant,40.74071,-74.001975,Fri Jul 13 02:53:46 +0800 2012
Subway,40.73782411,-74.00020078,Fri Jul 13 02:55:14 +0800 2012
Burger Joint,40.725896,-73.97785538,Fri Jul 13 02:55:38 +0800 2012
General Travel,40.9445108,-74.01641046,Fri Jul 13 02:57:26 +0800 2012
Music Venue,40.75757282,-74.04493265,Fri Jul 13 02:57:51 +0800 2012
Bar,40.74979656,-73.99521832,Fri Jul 13 03:01:42 +0800 2012
Bar,40.89334143,-74.15814928,Fri Jul 13 03:02:21 +0800 2012
Residential Building (Apartment / Condo),40.86805436,-73.8922084,Fri Jul 13 03:02:24 +0800 2012
Diner,40.76388517,-73.98838905,Fri Jul 13 03:03:50 +0800 2012
Gym / Fitness Center,40.79751876,-74.14632914,Fri Jul 13 03:04:27 +0800 2012
Tapas Restaurant,40.72908902,-73.98424546,Fri Jul 13 03:07:15 +0800 2012
Bank,40.764136,-73.91491138,Fri Jul 13 03:09:25 +0800 2012
Bar,40.74729999,-73.9741788,Fri Jul 13 03:10:32 +0800 2012
Neighborhood,40.84894322,-73.93697977,Fri Jul 13 03:12:22 +0800 2012
German Restaurant,40.72417,-73.978871,Fri Jul 13 03:12:49 +0800 2012
Bar,40.818339,-74.15376147,Fri Jul 13 03:13:58 +0800 2012
Home (private),40.73569746,-73.81249842,Fri Jul 13 03:14:46 +0800 2012
Home (private),40.76071686,-73.91834636,Fri Jul 13 03:15:05 +0800 2012
Subway,40.71860728,-73.9881134,Fri Jul 13 03:17:58 +0800 2012
Bar,40.785953,-73.976422,Fri Jul 13 03:20:21 +0800 2012
Bar,40.71402088,-73.98987293,Fri Jul 13 03:21:44 +0800 2012
Neighborhood,40.6501689,-73.94957542,Fri Jul 13 03:22:22 +0800 2012
Food & Drink Shop,40.64017661,-73.98533014,Fri Jul 13 03:22:53 +0800 2012
Bar,40.59579512,-73.97345563,Fri Jul 13 03:23:05 +0800 2012
General Travel,40.71532845,-73.94954368,Fri Jul 13 03:23:49 +0800 2012
Bar,40.72982975,-73.98073309,Fri Jul 13 03:24:58 +0800 2012
Southern / Soul Food Restaurant,40.765484,-73.91824,Fri Jul 13 03:25:14 +0800 2012
Bar,40.71936953,-73.98957701,Fri Jul 13 03:25:43 +0800 2012
Bar,40.842843,-73.936551,Fri Jul 13 03:27:47 +0800 2012
Dessert Shop,40.634237,-74.010447,Fri Jul 13 03:27:53 +0800 2012
Bar,40.71420143,-73.96566132,Fri Jul 13 03:28:19 +0800 2012
French Restaurant,40.72785286,-73.9791261,Fri Jul 13 03:28:41 +0800 2012
Home (private),40.7312265,-73.98887973,Fri Jul 13 03:32:22 +0800 2012
BBQ Joint,40.72829298,-73.99119292,Fri Jul 13 03:32:38 +0800 2012
Gastropub,40.735697,-74.006838,Fri Jul 13 03:32:47 +0800 2012
Hotel,40.73852978,-73.98550232,Fri Jul 13 03:41:33 +0800 2012
Deli / Bodega,40.70427318,-73.94809715,Fri Jul 13 03:44:23 +0800 2012
Home (private),40.63886447,-73.96537147,Fri Jul 13 03:44:42 +0800 2012
Office,40.71371348,-74.01414388,Fri Jul 13 03:45:04 +0800 2012
Bus Station,40.70402767,-73.94822344,Fri Jul 13 03:45:33 +0800 2012
Residential Building (Apartment / Condo),40.70452181,-74.009186,Fri Jul 13 03:46:18 +0800 2012
Airport,40.67269474,-74.18225614,Fri Jul 13 03:46:24 +0800 2012
Parking,40.67314679,-74.17938957,Fri Jul 13 03:46:41 +0800 2012
Road,40.76117086,-74.01128769,Fri Jul 13 03:50:50 +0800 2012
Bar,40.77126617,-73.95612177,Fri Jul 13 03:55:20 +0800 2012
Synagogue,40.63317181,-73.99483956,Fri Jul 13 04:00:25 +0800 2012
Home (private),40.88108826,-74.07113589,Fri Jul 13 04:01:00 +0800 2012
Bar,40.7438232,-74.00629384,Fri Jul 13 04:03:02 +0800 2012
Beer Garden,40.75516499,-73.92498404,Fri Jul 13 04:03:15 +0800 2012
Playground,40.60692367,-74.0169728,Fri Jul 13 04:04:03 +0800 2012
Home (private),40.81343117,-73.94186034,Fri Jul 13 04:04:36 +0800 2012
Cafe,40.727168,-73.984182,Fri Jul 13 04:06:17 +0800 2012
Home (private),40.86107855,-73.93010371,Fri Jul 13 04:06:21 +0800 2012
Bar,40.80232143,-73.967963,Fri Jul 13 04:07:06 +0800 2012
Other Nightlife,40.74623905,-73.98058961,Fri Jul 13 04:10:01 +0800 2012
Train Station,40.7507948,-73.99357639,Fri Jul 13 04:10:59 +0800 2012
Food Truck,40.76186973,-73.97948742,Fri Jul 13 04:14:59 +0800 2012
Music Venue,40.731698,-73.98922694,Fri Jul 13 04:15:04 +0800 2012
Hotel,40.75213254,-73.99146512,Fri Jul 13 04:16:21 +0800 2012
Home (private),40.76741096,-73.96537147,Fri Jul 13 04:16:58 +0800 2012
Hotel,40.74000688,-74.00581181,Fri Jul 13 04:18:35 +0800 2012
Bar,40.882019,-74.154996,Fri Jul 13 04:20:38 +0800 2012
Park,40.75372797,-73.98368836,Fri Jul 13 04:22:26 +0800 2012
Subway,40.71860728,-73.9881134,Fri Jul 13 04:22:41 +0800 2012
Bus Station,40.7572213,-73.99154663,Fri Jul 13 04:29:04 +0800 2012
Home (private),40.64220098,-73.98887973,Fri Jul 13 04:29:15 +0800 2012
Diner,40.67655851,-73.95922705,Fri Jul 13 04:29:31 +0800 2012
Arcade,40.962451,-74.092604,Fri Jul 13 04:30:21 +0800 2012
Bar,40.72611,-73.983402,Fri Jul 13 04:30:29 +0800 2012
Neighborhood,40.71834203,-74.00061817,Fri Jul 13 04:30:47 +0800 2012
Chinese Restaurant,40.71554972,-73.998456,Fri Jul 13 04:31:04 +0800 2012
Bar,40.72510954,-73.98130127,Fri Jul 13 04:33:18 +0800 2012
Home (private),40.75765181,-74.0358876,Fri Jul 13 04:33:34 +0800 2012
Bar,40.71945037,-73.98781515,Fri Jul 13 04:35:03 +0800 2012
Bar,40.71945037,-73.98781515,Fri Jul 13 04:35:43 +0800 2012
Building,40.653046,-73.973021,Fri Jul 13 04:43:15 +0800 2012
Home (private),40.62073169,-73.97712596,Fri Jul 13 04:50:25 +0800 2012
Residential Building (Apartment / Condo),40.79481299,-73.96233803,Fri Jul 13 04:55:15 +0800 2012
Bar,40.83987941,-74.1342777,Fri Jul 13 05:01:00 +0800 2012
Subway,40.7679967,-73.98189068,Fri Jul 13 05:01:09 +0800 2012
Home (private),40.57912418,-73.82426211,Fri Jul 13 05:05:49 +0800 2012
Deli / Bodega,40.64811196,-73.90835378,Fri Jul 13 05:05:50 +0800 2012
Other Great Outdoors,40.70968856,-74.22550721,Fri Jul 13 05:06:05 +0800 2012
Medical Center,40.79016356,-73.95232188,Fri Jul 13 05:11:51 +0800 2012
Bar,40.71944883,-73.99315808,Fri Jul 13 05:12:21 +0800 2012
Hotel,40.74954093,-73.97773325,Fri Jul 13 05:18:10 +0800 2012
Other Great Outdoors,40.72283559,-73.98873568,Fri Jul 13 05:32:43 +0800 2012
Road,40.72153548,-73.98979509,Fri Jul 13 05:32:55 +0800 2012
Bar,40.76000064,-73.9964819,Fri Jul 13 05:33:18 +0800 2012
Music Venue,40.72856335,-73.99995849,Fri Jul 13 05:37:37 +0800 2012
Home (private),40.72134149,-73.98887973,Fri Jul 13 05:42:20 +0800 2012
Bar,40.61429111,-73.99510928,Fri Jul 13 05:42:45 +0800 2012
Donut Shop,40.91845514,-73.99684239,Fri Jul 13 05:43:33 +0800 2012
Bar,40.730887,-74.001079,Fri Jul 13 05:44:40 +0800 2012
Bar,40.730465,-74.0042603,Fri Jul 13 05:45:54 +0800 2012
Breakfast Spot,40.72615563,-73.98364285,Fri Jul 13 05:47:42 +0800 2012
Home (private),40.74598176,-73.95361626,Fri Jul 13 05:48:48 +0800 2012
Gas Station / Garage,40.78232337,-73.80360339,Fri Jul 13 05:51:04 +0800 2012
Residential Building (Apartment / Condo),40.762458,-73.96319,Fri Jul 13 05:52:59 +0800 2012
Cuban Restaurant,40.73873259,-74.00015361,Fri Jul 13 05:53:50 +0800 2012
Subway,40.88941189,-73.89850616,Fri Jul 13 05:53:52 +0800 2012
Cuban Restaurant,40.73873259,-74.00015361,Fri Jul 13 05:54:30 +0800 2012
Hotel,40.74000688,-74.00581181,Fri Jul 13 06:02:16 +0800 2012
Hotel,40.74000688,-74.00581181,Fri Jul 13 06:02:17 +0800 2012
Bowling Alley,40.721988,-73.95753617,Fri Jul 13 06:06:26 +0800 2012
Road,40.76117086,-74.01128769,Fri Jul 13 06:11:31 +0800 2012
Subway,40.75047562,-73.94028425,Fri Jul 13 06:19:20 +0800 2012
Athletic & Sport,40.81331253,-74.01148987,Fri Jul 13 06:19:44 +0800 2012
Other Great Outdoors,40.75077936,-73.94026738,Fri Jul 13 06:19:56 +0800 2012
Stadium,40.780048,-73.98158823,Fri Jul 13 06:25:33 +0800 2012
Hotel,40.76224487,-73.97928718,Fri Jul 13 06:30:05 +0800 2012
Bar,40.73453249,-74.00231132,Fri Jul 13 06:31:57 +0800 2012
Vegetarian / Vegan Restaurant,40.7776755,-73.9821105,Fri Jul 13 06:32:11 +0800 2012
Residential Building (Apartment / Condo),40.65036206,-73.96493812,Fri Jul 13 06:32:52 +0800 2012
Fast Food Restaurant,40.85485543,-74.04455972,Fri Jul 13 06:35:39 +0800 2012
Coffee Shop,40.760802,-73.983493,Fri Jul 13 06:37:45 +0800 2012
Tattoo Parlor,40.71179545,-73.96127617,Fri Jul 13 06:38:05 +0800 2012
Theater,40.76143867,-73.98374041,Fri Jul 13 06:39:34 +0800 2012
Vegetarian / Vegan Restaurant,40.78419979,-73.97378278,Fri Jul 13 06:40:04 +0800 2012
Asian Restaurant,40.76078079,-73.98433685,Fri Jul 13 06:42:28 +0800 2012
Bar,40.72610422,-73.98921311,Fri Jul 13 06:48:14 +0800 2012
Bar,40.75999389,-73.99179224,Fri Jul 13 06:49:55 +0800 2012
Sushi Restaurant,40.786783,-73.97568,Fri Jul 13 06:49:57 +0800 2012
Bar,40.85785364,-74.14799452,Fri Jul 13 06:52:27 +0800 2012
Road,40.93773416,-74.12587166,Fri Jul 13 06:54:59 +0800 2012
Mexican Restaurant,40.78333512,-73.97826521,Fri Jul 13 07:00:27 +0800 2012
Home (private),40.71616168,-73.88307006,Fri Jul 13 07:02:16 +0800 2012
Subway,40.75047562,-73.94028425,Fri Jul 13 07:04:43 +0800 2012
Mexican Restaurant,40.784681,-73.973778,Fri Jul 13 07:05:26 +0800 2012
Neighborhood,40.7422898,-74.05371049,Fri Jul 13 07:08:57 +0800 2012
Nail Salon,40.78615081,-73.97619906,Fri Jul 13 07:09:29 +0800 2012
Neighborhood,40.72813686,-74.0418005,Fri Jul 13 07:11:15 +0800 2012
Cosmetics Shop,40.7848897,-73.97894245,Fri Jul 13 07:13:05 +0800 2012
Road,40.76158706,-74.04431876,Fri Jul 13 07:14:18 +0800 2012
Home (private),40.75931344,-74.04763776,Fri Jul 13 07:16:44 +0800 2012
Deli / Bodega,40.72851859,-74.00280484,Fri Jul 13 07:24:41 +0800 2012
Road,40.80633842,-74.01708126,Fri Jul 13 07:25:47 +0800 2012
Pizza Place,40.743982,-74.006678,Fri Jul 13 07:29:46 +0800 2012
Hotel,40.71532523,-74.00952456,Fri Jul 13 07:33:48 +0800 2012
Home (private),40.61753348,-74.0946311,Fri Jul 13 07:40:37 +0800 2012
Subway,40.88357191,-73.86267185,Fri Jul 13 07:43:11 +0800 2012
Movie Theater,40.70304718,-73.79994416,Fri Jul 13 07:45:25 +0800 2012
Road,40.80415667,-74.00535848,Fri Jul 13 07:46:20 +0800 2012
Fried Chicken Joint,40.70289309,-73.80015671,Fri Jul 13 07:46:28 +0800 2012
Home (private),40.80204208,-74.00063278,Fri Jul 13 07:47:10 +0800 2012
Building,40.80017671,-73.91107516,Fri Jul 13 07:52:11 +0800 2012
Bar,40.69411,-73.78050949,Fri Jul 13 07:53:03 +0800 2012
Drugstore / Pharmacy,40.68964305,-73.77646491,Fri Jul 13 07:53:41 +0800 2012
Food & Drink Shop,40.68066367,-73.761636,Fri Jul 13 07:58:18 +0800 2012
Food & Drink Shop,40.67917348,-73.75508308,Fri Jul 13 08:00:40 +0800 2012
Road,40.76117086,-74.01128769,Fri Jul 13 08:01:57 +0800 2012
Home (private),40.85155841,-74.14161271,Fri Jul 13 08:02:19 +0800 2012
Subway,40.67826219,-73.89171481,Fri Jul 13 08:21:21 +0800 2012
Airport,40.68968494,-74.17938709,Fri Jul 13 08:27:59 +0800 2012
Home (private),40.82831493,-73.97712596,Fri Jul 13 08:29:09 +0800 2012
Gym / Fitness Center,40.71909517,-74.03437614,Wed Jan 02 16:57:26 +0800 2013
Moving Target,40.878567,-74.032086,Wed Jan 02 17:00:29 +0800 2013
Sandwich Place,40.74082509,-73.98740768,Wed Jan 02 17:02:23 +0800 2013
Movie Theater,40.69048328,-73.99201031,Wed Jan 02 17:05:43 +0800 2013
Electronics Store,40.71192983,-74.00780879,Wed Jan 02 17:08:27 +0800 2013
Electronics Store,40.90692416,-74.13381671,Wed Jan 02 17:08:32 +0800 2013
Ramen /  Noodle House,40.750149,-73.986378,Wed Jan 02 17:08:37 +0800 2013
Sandwich Place,40.76016695,-73.9831665,Wed Jan 02 17:11:31 +0800 2013
Event Space,40.77056711,-73.98410198,Wed Jan 02 17:17:05 +0800 2013
Salad Place,40.70443765,-73.923905,Wed Jan 02 17:19:35 +0800 2013
Neighborhood,40.74167271,-73.98928821,Wed Jan 02 17:20:06 +0800 2013
Salad Place,40.74267914,-73.99292279,Wed Jan 02 17:21:03 +0800 2013
Subway,40.62962985,-73.96171239,Wed Jan 02 17:21:50 +0800 2013
Middle Eastern Restaurant,40.9431893,-73.96217732,Wed Jan 02 17:23:52 +0800 2013
Gym / Fitness Center,40.5988959,-73.98924989,Wed Jan 02 17:25:24 +0800 2013
Garden,40.82718999,-73.92147809,Wed Jan 02 17:28:14 +0800 2013
Design Studio,40.759052,-73.970627,Wed Jan 02 17:34:12 +0800 2013
Gift Shop,40.75696197,-73.96977662,Wed Jan 02 17:36:41 +0800 2013
Deli / Bodega,40.68914413,-73.93032074,Wed Jan 02 17:36:45 +0800 2013
Home (private),40.91387038,-74.02413672,Wed Jan 02 17:36:48 +0800 2013
Convenience Store,40.68904527,-73.93031898,Wed Jan 02 17:37:51 +0800 2013
Department Store,40.7623248,-73.96781445,Wed Jan 02 17:39:53 +0800 2013
Coffee Shop,40.75164601,-73.99291992,Wed Jan 02 17:42:18 +0800 2013
Food & Drink Shop,40.74414382,-73.92338634,Wed Jan 02 17:45:02 +0800 2013
Gym / Fitness Center,40.76751088,-73.99180945,Wed Jan 02 17:45:35 +0800 2013
Mexican Restaurant,40.72889933,-74.0050945,Wed Jan 02 17:54:27 +0800 2013
Post Office,40.73930718,-73.98397207,Wed Jan 02 17:58:51 +0800 2013
Plaza,40.75648987,-73.98626804,Wed Jan 02 18:00:17 +0800 2013
Bridge,40.70595327,-73.99656773,Wed Jan 02 18:03:59 +0800 2013
Sandwich Place,40.75842407,-73.97068977,Wed Jan 02 18:10:33 +0800 2013
Latin American Restaurant,40.75228597,-73.99172337,Wed Jan 02 18:11:09 +0800 2013
Factory,40.91137,-74.025244,Wed Jan 02 18:15:12 +0800 2013
Building,40.76465509,-73.97074086,Wed Jan 02 18:19:51 +0800 2013
Neighborhood,40.71834203,-74.00061817,Wed Jan 02 18:20:39 +0800 2013
Food Truck,40.73577906,-73.9931345,Wed Jan 02 18:21:11 +0800 2013
Bank,40.72528919,-73.72103331,Wed Jan 02 18:23:12 +0800 2013
Residential Building (Apartment / Condo),40.82890437,-73.93824101,Wed Jan 02 18:23:30 +0800 2013
Cafe,40.74644415,-73.98384333,Wed Jan 02 18:29:13 +0800 2013
Home (private),40.86302085,-74.08288386,Wed Jan 02 18:29:20 +0800 2013
Road,40.72584842,-74.00399271,Wed Jan 02 18:29:40 +0800 2013
Bar,40.863929,-74.079579,Wed Jan 02 18:29:43 +0800 2013
Park,40.72678506,-74.00346747,Wed Jan 02 18:30:22 +0800 2013
Fried Chicken Joint,40.74310775,-73.98923842,Wed Jan 02 18:30:33 +0800 2013
Sushi Restaurant,40.730047,-74.003214,Wed Jan 02 18:34:13 +0800 2013
Office,40.75983811,-73.98109674,Wed Jan 02 18:34:37 +0800 2013
Dumpling Restaurant,40.7425391,-73.99194145,Wed Jan 02 18:36:04 +0800 2013
Convenience Store,40.71460263,-74.00821048,Wed Jan 02 18:36:57 +0800 2013
Bank,40.84350463,-73.93913652,Wed Jan 02 18:40:05 +0800 2013
Coffee Shop,40.75911807,-73.98258685,Wed Jan 02 18:42:57 +0800 2013
Gas Station / Garage,40.66117475,-74.11694482,Wed Jan 02 18:45:55 +0800 2013
Coffee Shop,40.75455562,-73.98671865,Wed Jan 02 18:47:35 +0800 2013
General Entertainment,40.7267587,-74.00529535,Wed Jan 02 18:53:25 +0800 2013
Vietnamese Restaurant,40.71149724,-73.95755101,Wed Jan 02 18:54:49 +0800 2013
Building,40.96516606,-74.06289524,Wed Jan 02 18:57:15 +0800 2013
Office,40.93729577,-73.96066201,Wed Jan 02 19:01:26 +0800 2013
Miscellaneous Shop,40.66317058,-74.11880871,Wed Jan 02 19:02:31 +0800 2013
Latin American Restaurant,40.74982359,-73.98583518,Wed Jan 02 19:12:17 +0800 2013
Movie Theater,40.70304718,-73.79994416,Wed Jan 02 19:12:52 +0800 2013
German Restaurant,40.75274101,-73.97330797,Wed Jan 02 19:13:56 +0800 2013
Donut Shop,40.8045309,-73.92227034,Wed Jan 02 19:22:46 +0800 2013
Bar,40.729935,-73.994038,Wed Jan 02 19:24:57 +0800 2013
Sandwich Place,40.89026068,-74.025601,Wed Jan 02 19:34:59 +0800 2013
Building,40.81313597,-74.00196127,Wed Jan 02 19:41:03 +0800 2013
Moving Target,40.81309891,-74.00180054,Wed Jan 02 19:41:12 +0800 2013
Bank,40.76266785,-73.9823458,Wed Jan 02 19:51:41 +0800 2013
Automotive Shop,40.80408605,-74.19322894,Wed Jan 02 19:51:51 +0800 2013
Coffee Shop,40.74139633,-74.0048182,Wed Jan 02 19:52:22 +0800 2013
City,40.94269411,-73.99635315,Wed Jan 02 19:53:19 +0800 2013
Home (private),40.94175915,-74.01238511,Wed Jan 02 19:53:43 +0800 2013
Library,40.7532715,-73.98227692,Wed Jan 02 19:54:49 +0800 2013
Department Store,40.79535806,-73.93105745,Wed Jan 02 19:55:12 +0800 2013
Hotel,40.75008143,-73.9414376,Wed Jan 02 19:57:57 +0800 2013
Office,40.75873129,-73.98207606,Wed Jan 02 20:01:38 +0800 2013
Neighborhood,40.84727137,-73.78656149,Wed Jan 02 20:07:37 +0800 2013
School,40.77431355,-73.95069744,Wed Jan 02 20:12:17 +0800 2013
BBQ Joint,40.74830031,-74.00333278,Wed Jan 02 20:12:30 +0800 2013
Bank,40.76033169,-73.97868992,Wed Jan 02 20:12:38 +0800 2013
Home (private),40.66624695,-73.74190168,Wed Jan 02 20:13:40 +0800 2013
Cuban Restaurant,40.76290048,-73.9760154,Wed Jan 02 20:15:26 +0800 2013
Middle Eastern Restaurant,40.72707177,-73.98406754,Wed Jan 02 20:15:55 +0800 2013
Middle Eastern Restaurant,40.72707177,-73.98406754,Wed Jan 02 20:15:55 +0800 2013
School,40.80236661,-74.15596808,Wed Jan 02 20:17:24 +0800 2013
Food & Drink Shop,40.68973081,-73.99269324,Wed Jan 02 20:19:29 +0800 2013
Ferry,40.64440554,-74.07295704,Wed Jan 02 20:22:40 +0800 2013
Hardware Store,40.78589112,-74.19804517,Wed Jan 02 20:26:44 +0800 2013
Mall,40.76060201,-73.82943392,Wed Jan 02 20:27:14 +0800 2013
Government Building,40.71459079,-74.00261546,Wed Jan 02 20:28:12 +0800 2013
Home (private),40.93865397,-74.12986841,Wed Jan 02 20:28:15 +0800 2013
Department Store,40.63154374,-73.94687409,Wed Jan 02 20:28:42 +0800 2013
Student Center,40.73439864,-73.81569502,Wed Jan 02 20:30:47 +0800 2013
Office,40.75673069,-73.97406975,Wed Jan 02 20:36:28 +0800 2013
Airport,40.773839,-73.87122,Wed Jan 02 20:45:10 +0800 2013
Airport,40.64508936,-73.78452301,Wed Jan 02 20:45:28 +0800 2013
Dessert Shop,40.75218056,-73.98946223,Wed Jan 02 20:48:08 +0800 2013
Furniture / Home Store,40.74001922,-73.99469609,Wed Jan 02 20:50:08 +0800 2013
College Academic Building,40.73582213,-73.81895188,Wed Jan 02 21:01:35 +0800 2013
American Restaurant,40.75644477,-73.97967133,Wed Jan 02 21:06:19 +0800 2013
Drugstore / Pharmacy,40.78202292,-73.95167326,Wed Jan 02 21:07:04 +0800 2013
Neighborhood,40.71834203,-74.00061817,Wed Jan 02 21:07:32 +0800 2013
Medical Center,40.717,-73.99553395,Wed Jan 02 21:07:40 +0800 2013
Coffee Shop,40.75389731,-73.97855401,Wed Jan 02 21:12:23 +0800 2013
Medical Center,40.85239583,-74.17336964,Wed Jan 02 21:12:41 +0800 2013
Medical Center,40.85236928,-74.17322631,Wed Jan 02 21:12:50 +0800 2013
Residential Building (Apartment / Condo),40.68626979,-73.98091674,Wed Jan 02 21:13:10 +0800 2013
Gym / Fitness Center,40.7669156,-73.95756823,Wed Jan 02 21:13:14 +0800 2013
Clothing Store,40.724707,-73.998832,Wed Jan 02 21:14:21 +0800 2013
Neighborhood,40.8287735,-73.85128784,Wed Jan 02 21:15:34 +0800 2013
Hotel,40.75850534,-73.98914337,Wed Jan 02 21:16:17 +0800 2013
Coffee Shop,40.78251989,-73.95112221,Wed Jan 02 21:16:58 +0800 2013
Burger Joint,40.75845677,-73.98914047,Wed Jan 02 21:17:21 +0800 2013
Gym / Fitness Center,40.63370644,-74.02694541,Wed Jan 02 21:18:17 +0800 2013
Student Center,40.62029339,-74.02953315,Wed Jan 02 21:20:16 +0800 2013
Building,40.75236474,-74.00599544,Wed Jan 02 21:23:22 +0800 2013
Office,40.71482597,-74.005692,Wed Jan 02 21:28:43 +0800 2013
American Restaurant,40.6913689,-73.99158564,Wed Jan 02 21:28:59 +0800 2013
Office,40.72257996,-73.9976745,Wed Jan 02 21:29:58 +0800 2013
Electronics Store,40.91818249,-74.07540321,Wed Jan 02 21:32:17 +0800 2013
Burger Joint,40.76240487,-73.98765446,Wed Jan 02 21:33:33 +0800 2013
Bar,40.7357546,-74.00079059,Wed Jan 02 21:34:33 +0800 2013
Gym / Fitness Center,40.80036098,-73.94681135,Wed Jan 02 21:35:05 +0800 2013
Subway,40.71624907,-74.0332067,Wed Jan 02 21:36:28 +0800 2013
Bookstore,40.70881201,-74.00527954,Wed Jan 02 21:37:58 +0800 2013
Gym / Fitness Center,40.74663922,-73.98150444,Wed Jan 02 21:40:42 +0800 2013
School,40.765378,-74.147923,Wed Jan 02 21:42:41 +0800 2013
Food & Drink Shop,40.79526697,-73.93124898,Wed Jan 02 21:42:46 +0800 2013
Bar,40.74421528,-73.98853804,Wed Jan 02 21:44:33 +0800 2013
Salon / Barbershop,40.67552674,-73.97461499,Wed Jan 02 21:46:15 +0800 2013
Train Station,40.71267093,-74.01193142,Wed Jan 02 21:48:17 +0800 2013
Sporting Goods Shop,40.73753501,-73.99030209,Wed Jan 02 21:48:44 +0800 2013
Clothing Store,40.762502,-73.968225,Wed Jan 02 21:50:36 +0800 2013
Coffee Shop,40.74029892,-73.98678303,Wed Jan 02 21:58:21 +0800 2013
Road,40.90610645,-73.85704799,Wed Jan 02 22:09:36 +0800 2013
Train Station,40.90537187,-73.8546896,Wed Jan 02 22:09:49 +0800 2013
Subway,40.71937978,-74.0069747,Wed Jan 02 22:09:53 +0800 2013
Movie Theater,40.73119791,-74.00157273,Wed Jan 02 22:10:03 +0800 2013
Beer Garden,40.67230729,-73.95784374,Wed Jan 02 22:10:44 +0800 2013
Gas Station / Garage,40.89975994,-73.85712264,Wed Jan 02 22:10:55 +0800 2013
Drugstore / Pharmacy,40.72523729,-73.87909361,Wed Jan 02 22:11:55 +0800 2013
Clothing Store,40.73277492,-74.00016508,Wed Jan 02 22:12:01 +0800 2013
Drugstore / Pharmacy,40.7413887,-74.00128985,Wed Jan 02 22:12:24 +0800 2013
Coffee Shop,40.72528266,-73.87936924,Wed Jan 02 22:12:36 +0800 2013
Gym / Fitness Center,40.76638858,-73.9626078,Wed Jan 02 22:14:23 +0800 2013
Pizza Place,40.7332686,-73.99995849,Wed Jan 02 22:14:25 +0800 2013
Pizza Place,40.7332686,-73.99995849,Wed Jan 02 22:15:11 +0800 2013
Market,40.74186151,-73.98943363,Wed Jan 02 22:15:17 +0800 2013
Department Store,40.75061379,-73.98856401,Wed Jan 02 22:16:59 +0800 2013
Medical Center,40.84874844,-73.84580612,Wed Jan 02 22:19:41 +0800 2013
Clothing Store,40.778152,-73.95438485,Wed Jan 02 22:20:02 +0800 2013
Diner,40.74088421,-73.98983002,Wed Jan 02 22:25:07 +0800 2013
Office,40.75078638,-73.99016812,Wed Jan 02 22:25:17 +0800 2013
Vegetarian / Vegan Restaurant,40.681098,-73.97596,Wed Jan 02 22:25:22 +0800 2013
Gym / Fitness Center,40.74611902,-73.99307013,Wed Jan 02 22:27:06 +0800 2013
Road,40.8900283,-74.07025337,Wed Jan 02 22:27:12 +0800 2013
Home (private),40.63886447,-73.96537147,Wed Jan 02 22:28:00 +0800 2013
Gym / Fitness Center,40.90777,-74.206222,Wed Jan 02 22:29:48 +0800 2013
College Academic Building,40.77937325,-73.95507135,Wed Jan 02 22:30:06 +0800 2013
Deli / Bodega,40.74131673,-73.9883087,Wed Jan 02 22:30:16 +0800 2013
City,40.94269411,-73.99635315,Wed Jan 02 22:30:36 +0800 2013
Road,40.8900283,-74.07025337,Wed Jan 02 22:34:19 +0800 2013
Gym / Fitness Center,40.94709963,-74.072561,Wed Jan 02 22:34:30 +0800 2013
Clothing Store,40.62250187,-74.02772575,Wed Jan 02 22:34:32 +0800 2013
Home (private),40.94993983,-74.00063278,Thu Feb 14 05:03:41 +0800 2013
Drugstore / Pharmacy,40.75285209,-73.97812747,Thu Feb 14 05:05:31 +0800 2013
General Travel,40.71532845,-73.94954368,Thu Feb 14 05:09:17 +0800 2013
Home (private),40.6601875,-73.9065883,Thu Feb 14 05:13:21 +0800 2013
Music Venue,40.731698,-73.98922694,Thu Feb 14 05:15:24 +0800 2013
Home (private),40.79226924,-74.07113589,Thu Feb 14 05:16:44 +0800 2013
Bar,40.76843391,-73.98189241,Thu Feb 14 05:18:01 +0800 2013
