spots,longtitude,latitude,datetime
Synagogue,40.63489673,-73.98903181,Fri Apr 06 14:01:49 +0800 2012
Coffee Shop,40.76040579,-73.96138523,Fri Apr 06 14:02:00 +0800 2012
Stadium,40.68312,-73.975979,Fri Apr 06 14:02:04 +0800 2012
Office,40.74143697,-73.98566723,Fri Apr 06 14:02:30 +0800 2012
Train Station,40.75280621,-73.97717535,Fri Apr 06 14:02:56 +0800 2012
Coffee Shop,40.74433544,-73.99541344,Fri Apr 06 14:03:04 +0800 2012
General Travel,40.76096605,-73.88538698,Fri Apr 06 14:03:10 +0800 2012
Deli / Bodega,40.74349261,-73.98497432,Fri Apr 06 14:03:20 +0800 2012
Diner,40.749776,-73.883692,Fri Apr 06 14:03:37 +0800 2012
Office,40.80615113,-74.0778446,Fri Apr 06 14:04:51 +0800 2012
Home (private),40.78573534,-74.16509908,Fri Apr 06 14:04:59 +0800 2012
Burrito Place,40.80494,-73.992149,Fri Apr 06 14:05:29 +0800 2012
Medical Center,40.895825,-74.053215,Fri Apr 06 14:05:30 +0800 2012
Neighborhood,40.80785512,-73.94546239,Fri Apr 06 14:06:21 +0800 2012
Deli / Bodega,40.67744017,-73.97271524,Fri Apr 06 14:07:29 +0800 2012
Automotive Shop,40.8619815,-74.04790454,Fri Apr 06 14:07:35 +0800 2012
College Academic Building,40.86677098,-74.20047998,Fri Apr 06 14:08:11 +0800 2012
Scenic Lookout,40.9356281,-73.90311185,Fri Apr 06 14:08:51 +0800 2012
Miscellaneous Shop,40.89239657,-74.11344767,Fri Apr 06 14:09:36 +0800 2012
Other Great Outdoors,40.80489686,-73.93880357,Fri Apr 06 14:09:48 +0800 2012
Subway,40.803894,-73.937624,Fri Apr 06 14:11:12 +0800 2012
Bar,40.736988,-73.98458,Fri Apr 06 14:11:47 +0800 2012
Home (private),40.68262247,-73.71836391,Fri Apr 06 14:12:43 +0800 2012
American Restaurant,40.74838488,-73.98577205,Fri Apr 06 14:13:04 +0800 2012
Deli / Bodega,40.70252,-73.990884,Fri Apr 06 14:14:01 +0800 2012
Synagogue,40.63489673,-73.98903181,Fri Apr 06 14:14:25 +0800 2012
Sandwich Place,40.89652821,-73.97421323,Fri Apr 06 14:14:26 +0800 2012
Clothing Store,40.770043,-73.966777,Fri Apr 06 14:16:14 +0800 2012
Indian Restaurant,40.74998978,-73.9902083,Fri Apr 06 14:16:30 +0800 2012
Bagel Shop,40.73644,-73.99734223,Fri Apr 06 14:16:41 +0800 2012
Italian Restaurant,40.74994732,-73.98151517,Fri Apr 06 14:17:36 +0800 2012
Office,40.73813052,-73.9920378,Fri Apr 06 14:17:57 +0800 2012
Paper / Office Supplies Store,40.74818556,-73.98375763,Fri Apr 06 14:20:17 +0800 2012
Park,40.76925103,-73.94961256,Fri Apr 06 14:21:50 +0800 2012
Office,40.72612003,-73.9957922,Fri Apr 06 14:23:05 +0800 2012
Office,40.72546967,-73.99663579,Fri Apr 06 14:23:48 +0800 2012
Office,40.75118873,-73.98234006,Fri Apr 06 14:24:15 +0800 2012
American Restaurant,40.74733835,-73.98198997,Fri Apr 06 14:25:19 +0800 2012
Office,40.75795272,-73.7003231,Fri Apr 06 14:26:18 +0800 2012
American Restaurant,40.78139497,-74.020429,Fri Apr 06 14:27:11 +0800 2012
Laundry Service,40.79419657,-73.97272825,Fri Apr 06 14:28:08 +0800 2012
Office,40.75394056,-73.97507988,Fri Apr 06 14:28:13 +0800 2012
Subway,40.82650767,-73.95039082,Fri Apr 06 14:29:27 +0800 2012
Subway,40.73573435,-73.99056762,Fri Apr 06 14:29:43 +0800 2012
Medical Center,40.60792532,-73.9641881,Fri Apr 06 14:29:54 +0800 2012
Bus Station,40.73046838,-73.98046335,Fri Apr 06 14:31:14 +0800 2012
Home (private),40.77519536,-73.81249842,Fri Apr 06 14:32:04 +0800 2012
Seafood Restaurant,40.8541298,-74.03318232,Fri Apr 06 14:32:11 +0800 2012
Park,40.78888603,-73.84657272,Fri Apr 06 14:32:13 +0800 2012
Other Great Outdoors,40.77943655,-73.80902767,Fri Apr 06 14:32:13 +0800 2012
Gas Station / Garage,40.77938635,-73.80514608,Fri Apr 06 14:32:30 +0800 2012
Building,40.74828059,-73.98556262,Fri Apr 06 14:33:13 +0800 2012
Office,40.74790307,-73.98575484,Fri Apr 06 14:33:28 +0800 2012
Deli / Bodega,40.709456,-74.0063757,Fri Apr 06 14:33:47 +0800 2012
Deli / Bodega,40.71021491,-74.00571406,Fri Apr 06 14:34:26 +0800 2012
Coffee Shop,40.74774465,-73.98530245,Fri Apr 06 14:34:27 +0800 2012
Coffee Shop,40.71925781,-74.04154301,Fri Apr 06 14:34:32 +0800 2012
Airport,40.773839,-73.87122,Fri Apr 06 14:34:35 +0800 2012
Government Building,40.71178449,-74.00208235,Fri Apr 06 14:34:38 +0800 2012
Rental Car Location,40.755297,-73.93056,Fri Apr 06 14:35:42 +0800 2012
Library,40.78649845,-73.8458778,Fri Apr 06 14:36:40 +0800 2012
Train Station,40.75280621,-73.97717535,Fri Apr 06 14:37:09 +0800 2012
Cafe,40.76275135,-73.96765872,Fri Apr 06 14:37:27 +0800 2012
Community College,40.71789169,-74.01197433,Fri Apr 06 14:37:29 +0800 2012
Building,40.75889589,-73.97921219,Fri Apr 06 14:37:34 +0800 2012
Clothing Store,40.76126838,-73.96862984,Fri Apr 06 14:37:47 +0800 2012
Electronics Store,40.72330663,-74.00072747,Fri Apr 06 14:39:21 +0800 2012
Fast Food Restaurant,40.76073931,-73.92638082,Fri Apr 06 14:39:44 +0800 2012
Office,40.76161118,-73.98617379,Fri Apr 06 14:39:47 +0800 2012
College Academic Building,40.74169948,-73.97477569,Fri Apr 06 14:40:04 +0800 2012
Gym / Fitness Center,40.728279,-73.992795,Fri Apr 06 14:40:12 +0800 2012
Beach,40.57777325,-73.84674502,Fri Apr 06 14:40:42 +0800 2012
Residential Building (Apartment / Condo),40.73324439,-73.97603835,Fri Apr 06 14:40:52 +0800 2012
Food & Drink Shop,40.85601972,-73.96592617,Fri Apr 06 14:41:57 +0800 2012
Office,40.78377799,-73.95766007,Fri Apr 06 14:42:09 +0800 2012
Office,40.78377799,-73.95766007,Fri Apr 06 14:42:09 +0800 2012
Drugstore / Pharmacy,40.78526854,-73.84581462,Fri Apr 06 14:43:20 +0800 2012
Bar,40.741128,-73.989902,Fri Apr 06 14:44:23 +0800 2012
Coffee Shop,40.76044707,-73.98752246,Fri Apr 06 14:44:32 +0800 2012
Medical Center,40.71609097,-74.05218444,Fri Apr 06 14:45:18 +0800 2012
Park,40.96541698,-74.06291968,Fri Apr 06 14:45:25 +0800 2012
Government Building,40.72706465,-73.99262437,Fri Apr 06 14:45:36 +0800 2012
Park,40.74218831,-73.98792419,Fri Apr 06 14:45:49 +0800 2012
Bank,40.78413087,-73.84579739,Fri Apr 06 14:46:29 +0800 2012
Church,40.68670036,-73.98017065,Fri Apr 06 14:48:18 +0800 2012
General Entertainment,40.70650755,-74.00454935,Fri Apr 06 14:48:23 +0800 2012
Cupcake Shop,40.75245158,-73.97521763,Fri Apr 06 14:51:39 +0800 2012
Sandwich Place,40.77405406,-73.9177537,Fri Apr 06 14:51:49 +0800 2012
Train Station,40.85353415,-73.92035859,Fri Apr 06 14:52:24 +0800 2012
Drugstore / Pharmacy,40.761636,-73.925897,Fri Apr 06 14:53:29 +0800 2012
Drugstore / Pharmacy,40.85616037,-73.96808345,Fri Apr 06 14:55:21 +0800 2012
Train Station,40.82527366,-73.92996311,Fri Apr 06 14:56:34 +0800 2012
Drugstore / Pharmacy,40.74898843,-73.88418115,Fri Apr 06 14:56:57 +0800 2012
Neighborhood,40.69484243,-73.99427176,Fri Apr 06 14:57:03 +0800 2012
Cafe,40.78153186,-74.03238479,Fri Apr 06 14:57:09 +0800 2012
Cafe,40.73825815,-73.98921546,Fri Apr 06 14:57:37 +0800 2012
University,40.73601818,-73.81846364,Fri Apr 06 14:57:44 +0800 2012
Post Office,40.7813562,-74.020316,Fri Apr 06 14:58:16 +0800 2012
Cosmetics Shop,40.8659488,-74.10686185,Fri Apr 06 15:00:16 +0800 2012
Residential Building (Apartment / Condo),40.68966428,-73.9597666,Fri Apr 06 15:01:04 +0800 2012
Airport,40.773839,-73.87122,Fri Apr 06 15:01:06 +0800 2012
Arcade,40.962451,-74.092604,Fri Apr 06 15:01:36 +0800 2012
Bakery,40.86930833,-73.91646041,Fri Apr 06 15:02:13 +0800 2012
Miscellaneous Shop,40.748541,-73.884108,Fri Apr 06 15:04:34 +0800 2012
Medical Center,40.90981229,-73.90852556,Fri Apr 06 15:04:45 +0800 2012
Gym / Fitness Center,40.64715353,-73.97881044,Fri Apr 06 15:05:47 +0800 2012
Office,40.75628267,-73.99342207,Fri Apr 06 15:06:20 +0800 2012
University,40.76966852,-73.98251832,Fri Apr 06 15:07:27 +0800 2012
Coffee Shop,40.74370844,-73.98708055,Fri Apr 06 15:08:25 +0800 2012
Train Station,40.75280621,-73.97717535,Fri Apr 06 15:08:35 +0800 2012
Coffee Shop,40.71406997,-73.96157199,Fri Apr 06 15:08:50 +0800 2012
Government Building,40.73454596,-74.000212,Fri Apr 06 15:09:39 +0800 2012
Diner,40.7437252,-73.69454026,Fri Apr 06 15:09:58 +0800 2012
Bakery,40.74143697,-73.69809151,Fri Apr 06 15:10:10 +0800 2012
Food & Drink Shop,40.74137194,-73.69822025,Fri Apr 06 15:10:24 +0800 2012
Church,40.68391185,-73.72211945,Fri Apr 06 15:10:26 +0800 2012
Office,40.74202375,-73.98998448,Fri Apr 06 15:11:25 +0800 2012
Office,40.75856659,-73.98478493,Fri Apr 06 15:12:02 +0800 2012
Bar,40.74985921,-73.98996152,Fri Apr 06 15:12:12 +0800 2012
Cosmetics Shop,40.74799435,-73.8816374,Fri Apr 06 15:12:38 +0800 2012
Office,40.75094552,-74.00563392,Fri Apr 06 15:14:44 +0800 2012
Road,40.73733991,-73.97450924,Fri Apr 06 15:14:45 +0800 2012
College Academic Building,40.87077893,-74.1981411,Fri Apr 06 15:16:15 +0800 2012
Drugstore / Pharmacy,40.60589932,-73.98453815,Fri Apr 06 15:16:32 +0800 2012
Train Station,40.75280621,-73.97717535,Fri Apr 06 15:16:40 +0800 2012
Convenience Store,40.78395345,-73.84814501,Fri Apr 06 15:18:36 +0800 2012
Office,40.77350199,-73.98102579,Fri Apr 06 15:19:48 +0800 2012
Neighborhood,40.71421606,-74.00596619,Fri Apr 06 15:20:13 +0800 2012
Medical Center,40.76569855,-73.954567,Fri Apr 06 15:22:54 +0800 2012
Home (private),40.76087145,-73.98887973,Fri Apr 06 15:23:58 +0800 2012
General Entertainment,40.75678244,-74.00150299,Fri Apr 06 15:25:04 +0800 2012
Movie Theater,40.80939181,-73.95174265,Fri Apr 06 15:25:31 +0800 2012
Mexican Restaurant,40.700447,-73.925524,Fri Apr 06 15:26:19 +0800 2012
Diner,40.8866876,-74.06419747,Fri Apr 06 15:27:53 +0800 2012
Bank,40.76305805,-73.97207816,Fri Apr 06 15:28:50 +0800 2012
Airport,40.64508936,-73.78452301,Fri Apr 06 15:30:06 +0800 2012
Bus Station,40.75031713,-73.99118453,Fri Apr 06 15:31:59 +0800 2012
Spa / Massage,40.644043,-73.976789,Fri Apr 06 15:31:59 +0800 2012
Laundry Service,40.62305832,-74.08316803,Fri Apr 06 15:32:25 +0800 2012
Office,40.75411675,-73.97987366,Fri Apr 06 15:32:59 +0800 2012
Park,40.78224746,-73.97384405,Fri Apr 06 15:33:06 +0800 2012
Pizza Place,40.71254061,-73.98974344,Fri Apr 06 15:33:58 +0800 2012
Southern / Soul Food Restaurant,40.712746,-73.990284,Fri Apr 06 15:34:25 +0800 2012
Home (private),40.69321218,-73.93010371,Fri Apr 06 15:35:00 +0800 2012
Food & Drink Shop,40.77553805,-74.03554622,Fri Apr 06 15:35:32 +0800 2012
Bank,40.62496108,-73.96342858,Fri Apr 06 15:35:47 +0800 2012
River,40.76022036,-73.95868177,Fri Apr 06 15:35:48 +0800 2012
Home (private),40.69321218,-73.93010371,Fri Apr 06 15:35:52 +0800 2012
Athletic & Sport,40.59024369,-73.8989492,Fri Apr 06 15:36:37 +0800 2012
Office,40.72732381,-74.00590181,Fri Apr 06 15:39:28 +0800 2012
Bookstore,40.73954045,-73.99226856,Fri Apr 06 15:39:50 +0800 2012
Jewelry Store,40.748195,-73.881978,Fri Apr 06 15:40:30 +0800 2012
Food Truck,40.75556339,-73.97573233,Fri Apr 06 15:41:49 +0800 2012
Donut Shop,40.64931643,-73.96389924,Fri Apr 06 15:42:28 +0800 2012
Bar,40.96535583,-74.06285508,Fri Apr 06 15:42:37 +0800 2012
Animal Shelter,40.75883153,-73.78253175,Fri Apr 06 15:44:51 +0800 2012
Salon / Barbershop,40.73991469,-73.98923268,Fri Apr 06 15:45:10 +0800 2012
Taco Place,40.74598896,-73.85919571,Fri Apr 06 15:45:30 +0800 2012
Diner,40.8866876,-74.06419747,Fri Apr 06 15:45:35 +0800 2012
Other Great Outdoors,40.77198792,-74.26263428,Fri Apr 06 15:46:24 +0800 2012
Spiritual Center,40.75570968,-73.98678303,Fri Apr 06 15:47:00 +0800 2012
Drugstore / Pharmacy,40.88565751,-73.90901977,Fri Apr 06 15:47:19 +0800 2012
Department Store,40.73215319,-74.03588891,Fri Apr 06 15:47:40 +0800 2012
Gym / Fitness Center,40.88310509,-74.03827154,Fri Apr 06 15:47:43 +0800 2012
Theater,40.73012815,-74.00051514,Fri Apr 06 15:48:11 +0800 2012
Office,40.74140255,-74.00231706,Fri Apr 06 15:49:19 +0800 2012
Bakery,40.84017269,-73.86410584,Fri Apr 06 15:50:52 +0800 2012
Road,40.90105787,-74.15076256,Fri Apr 06 15:50:54 +0800 2012
Home (private),40.63404533,-74.14161271,Fri Apr 06 15:53:50 +0800 2012
Sandwich Place,40.7588332,-73.9704424,Fri Apr 06 15:54:20 +0800 2012
Home (private),40.84302969,-73.94186034,Fri Apr 06 15:54:28 +0800 2012
Italian Restaurant,40.879601,-73.951838,Fri Apr 06 15:54:47 +0800 2012
Diner,40.802311,-74.245219,Fri Apr 06 15:58:13 +0800 2012
Diner,40.865552,-73.927632,Fri Apr 06 16:01:09 +0800 2012
College Academic Building,40.9522072,-74.08878338,Fri Apr 06 16:02:24 +0800 2012
Drugstore / Pharmacy,40.75892783,-73.96144262,Fri Apr 06 16:02:37 +0800 2012
Food & Drink Shop,40.75976949,-73.96155742,Fri Apr 06 16:03:11 +0800 2012
Home (private),40.92039063,-74.00063278,Fri Apr 06 16:05:07 +0800 2012
Science Museum,40.70675031,-74.00343418,Fri Apr 06 16:07:03 +0800 2012
Coffee Shop,40.73314648,-73.9813931,Fri Apr 06 16:07:07 +0800 2012
University,40.76815922,-73.96420956,Fri Apr 06 16:07:10 +0800 2012
University,40.76815922,-73.96420956,Fri Apr 06 16:07:30 +0800 2012
Home (private),40.87408085,-73.88307006,Fri Apr 06 16:08:07 +0800 2012
Subway,40.87307487,-73.88679028,Fri Apr 06 16:08:23 +0800 2012
Post Office,40.905482,-74.063861,Fri Apr 06 16:08:46 +0800 2012
Park,40.76480995,-73.97337528,Fri Apr 06 16:09:02 +0800 2012
History Museum,40.70675425,-74.01261751,Fri Apr 06 16:09:05 +0800 2012
American Restaurant,40.74048589,-74.00188386,Fri Apr 06 16:09:57 +0800 2012
Burrito Place,40.75491322,-73.9866972,Fri Apr 06 16:11:24 +0800 2012
Church,40.82215,-73.94077828,Fri Apr 06 16:11:49 +0800 2012
French Restaurant,40.74033689,-73.98868174,Fri Apr 06 16:12:26 +0800 2012
Restaurant,40.73891001,-73.99141347,Fri Apr 06 16:12:50 +0800 2012
Park,40.7352825,-73.99040315,Fri Apr 06 16:13:27 +0800 2012
Pizza Place,40.76243538,-73.92511783,Fri Apr 06 16:13:34 +0800 2012
Home (private),40.69321218,-73.93010371,Fri Apr 06 16:13:52 +0800 2012
Church,40.76074016,-73.97603273,Fri Apr 06 16:14:01 +0800 2012
Building,40.76339949,-73.92409712,Fri Apr 06 16:14:27 +0800 2012
Food Truck,40.72758635,-74.00576591,Fri Apr 06 16:14:57 +0800 2012
Pizza Place,40.6940964,-73.98551953,Fri Apr 06 16:16:16 +0800 2012
Mall,40.95634252,-74.06902772,Fri Apr 06 16:17:30 +0800 2012
Cosmetics Shop,40.739084,-73.991384,Fri Apr 06 16:17:36 +0800 2012
Mall,40.91733544,-74.07566071,Fri Apr 06 16:17:36 +0800 2012
General Entertainment,40.84336374,-73.93525593,Fri Apr 06 16:17:43 +0800 2012
Food & Drink Shop,40.9163785,-74.07649656,Fri Apr 06 16:18:14 +0800 2012
Sandwich Place,40.88106386,-73.88291789,Fri Apr 06 16:19:40 +0800 2012
Drugstore / Pharmacy,40.75863212,-74.04358438,Fri Apr 06 16:19:52 +0800 2012
Train Station,40.7507948,-73.99357639,Fri Apr 06 16:20:27 +0800 2012
Food & Drink Shop,40.690652,-73.92427,Fri Apr 06 16:20:37 +0800 2012
Food & Drink Shop,40.76450261,-73.97408009,Fri Apr 06 16:21:05 +0800 2012
Automotive Shop,40.80408605,-74.19322894,Fri Apr 06 16:21:48 +0800 2012
Tea Room,40.74095989,-73.98918103,Fri Apr 06 16:22:28 +0800 2012
Fast Food Restaurant,40.95634016,-74.06896591,Fri Apr 06 16:23:21 +0800 2012
Park,40.74218831,-73.98792419,Fri Apr 06 16:23:22 +0800 2012
Gym / Fitness Center,40.75406038,-73.98025099,Fri Apr 06 16:23:41 +0800 2012
Home (private),40.77059295,-73.91834636,Fri Apr 06 16:23:41 +0800 2012
French Restaurant,40.74234739,-74.00630951,Fri Apr 06 16:24:13 +0800 2012
Bus Station,40.67463634,-73.8034885,Fri Apr 06 16:24:16 +0800 2012
Gym / Fitness Center,40.73801543,-73.99047229,Fri Apr 06 16:24:20 +0800 2012
Breakfast Spot,40.77998494,-73.98055517,Fri Apr 06 16:24:33 +0800 2012
Other Great Outdoors,40.604532,-73.992438,Fri Apr 06 16:24:38 +0800 2012
Coffee Shop,40.74697,-73.98138,Fri Apr 06 16:24:43 +0800 2012
General Travel,40.684167,-73.721985,Fri Apr 06 16:24:57 +0800 2012
Bank,40.74252623,-73.95277262,Fri Apr 06 16:25:07 +0800 2012
Department Store,40.7623248,-73.96781445,Fri Apr 06 16:25:33 +0800 2012
Food & Drink Shop,40.916563,-74.07650879,Fri Apr 06 16:26:41 +0800 2012
Cupcake Shop,40.74602823,-73.98193832,Fri Apr 06 16:27:27 +0800 2012
Taco Place,40.73355153,-73.98995876,Fri Apr 06 16:27:54 +0800 2012
Bank,40.74593984,-73.98202441,Fri Apr 06 16:28:18 +0800 2012
Gym / Fitness Center,40.84835184,-73.83081858,Fri Apr 06 16:29:01 +0800 2012
American Restaurant,40.72641318,-73.99382114,Fri Apr 06 16:29:10 +0800 2012
Other Great Outdoors,40.75111147,-73.86304919,Fri Apr 06 16:29:11 +0800 2012
Coffee Shop,40.75573065,-73.97545868,Fri Apr 06 16:29:21 +0800 2012
Student Center,40.95118044,-74.08925947,Fri Apr 06 16:29:28 +0800 2012
Ramen /  Noodle House,40.75332027,-73.97426784,Fri Apr 06 16:29:48 +0800 2012
American Restaurant,40.75046894,-73.97637698,Fri Apr 06 16:29:48 +0800 2012
Subway,40.59524418,-73.9551571,Fri Apr 06 16:30:04 +0800 2012
Pizza Place,40.6746478,-73.975315,Fri Apr 06 16:30:32 +0800 2012
Electronics Store,40.74260751,-73.99270535,Fri Apr 06 16:31:08 +0800 2012
Moving Target,40.6897473,-73.8759619,Fri Apr 06 16:31:56 +0800 2012
Spiritual Center,40.75570968,-73.98678303,Fri Apr 06 16:33:37 +0800 2012
Church,40.84768832,-73.89726115,Fri Apr 06 16:33:40 +0800 2012
Neighborhood,40.72748642,-73.98632169,Fri Apr 06 16:35:16 +0800 2012
Spiritual Center,40.75570968,-73.98678303,Fri Apr 06 16:35:58 +0800 2012
Coffee Shop,40.75557769,-73.97818049,Fri Apr 06 16:35:59 +0800 2012
Subway,40.70917392,-73.82070065,Fri Apr 06 16:36:11 +0800 2012
Gas Station / Garage,40.90121194,-73.99926066,Fri Apr 06 16:36:25 +0800 2012
Mall,40.61001858,-73.92026424,Fri Apr 06 16:36:43 +0800 2012
Drugstore / Pharmacy,40.68927818,-73.92219543,Fri Apr 06 16:37:17 +0800 2012
Coffee Shop,40.755404,-73.979639,Fri Apr 06 16:37:17 +0800 2012
Ice Cream Shop,40.776012,-74.035264,Fri Apr 06 16:37:52 +0800 2012
Bus Station,40.68950166,-73.92258609,Fri Apr 06 16:38:12 +0800 2012
Food & Drink Shop,40.7373,-74.03744,Fri Apr 06 16:39:09 +0800 2012
Bookstore,40.73673499,-73.98976066,Fri Apr 06 16:39:10 +0800 2012
Asian Restaurant,40.78243059,-73.95342397,Fri Apr 06 16:41:07 +0800 2012
Park,40.74706189,-74.00519371,Fri Apr 06 16:42:10 +0800 2012
Chinese Restaurant,40.73510277,-73.99836888,Fri Apr 06 16:43:13 +0800 2012
Food & Drink Shop,40.74201604,-74.00516337,Sat Apr 07 00:12:25 +0800 2012
Bar,40.75705234,-73.96721103,Sat Apr 07 00:13:02 +0800 2012
Bar,40.75366601,-73.98876208,Sat Apr 07 00:14:34 +0800 2012
Train Station,40.76147966,-74.0755105,Sat Apr 07 00:14:34 +0800 2012
Other Great Outdoors,40.71430985,-73.94939443,Sat Apr 07 00:14:39 +0800 2012
Coffee Shop,40.6946729,-73.99408204,Sat Apr 07 00:15:37 +0800 2012
Latin American Restaurant,40.76040697,-73.99489403,Sat Apr 07 00:15:51 +0800 2012
Smoke Shop,40.71595074,-73.94959534,Sat Apr 07 00:15:58 +0800 2012
Arcade,40.962451,-74.092604,Sat Apr 07 00:16:15 +0800 2012
Asian Restaurant,40.71800153,-73.9902829,Sat Apr 07 00:16:20 +0800 2012
Gym / Fitness Center,40.738949,-73.989828,Sat Apr 07 00:17:36 +0800 2012
Asian Restaurant,40.71800153,-73.9902829,Sat Apr 07 00:17:43 +0800 2012
Bar,40.72411,-73.980818,Sat Apr 07 00:17:45 +0800 2012
Performing Arts Venue,40.74583424,-73.9932786,Sat Apr 07 00:17:48 +0800 2012
Ice Cream Shop,40.6228,-74.031428,Sat Apr 07 00:18:04 +0800 2012
Sushi Restaurant,40.7472179,-73.98515797,Sat Apr 07 00:18:24 +0800 2012
Gym / Fitness Center,40.77026714,-73.8364013,Sat Apr 07 00:19:22 +0800 2012
Steakhouse,40.73431559,-73.99354259,Sat Apr 07 00:20:19 +0800 2012
Subway,40.73977054,-74.00258124,Sat Apr 07 00:21:32 +0800 2012
Home (private),40.68499609,-73.94186034,Sat Apr 07 00:22:20 +0800 2012
Steakhouse,40.81251919,-73.982087,Sat Apr 07 00:22:21 +0800 2012
Ice Cream Shop,40.82496445,-74.11061316,Sat Apr 07 00:22:45 +0800 2012
German Restaurant,40.68321198,-73.99538474,Sat Apr 07 00:22:52 +0800 2012
General Travel,40.6841251,-73.7312221,Sat Apr 07 12:25:37 +0800 2012
Breakfast Spot,40.76839607,-74.14227502,Sat Apr 07 12:26:11 +0800 2012
Home (private),40.7114548,-73.98887973,Sat Apr 07 12:27:55 +0800 2012
Food & Drink Shop,40.71819072,-73.958401,Sat Apr 07 12:29:06 +0800 2012
Other Great Outdoors,40.84645437,-73.94216171,Sat Apr 07 12:29:22 +0800 2012
Coffee Shop,40.74064692,-73.99104044,Sat Apr 07 12:32:10 +0800 2012
Donut Shop,40.815758,-74.22062874,Sat Apr 07 12:32:12 +0800 2012
Jewelry Store,40.74854695,-73.98837027,Sat Apr 07 12:32:48 +0800 2012
Fast Food Restaurant,40.78986319,-73.94593309,Sat Apr 07 12:35:20 +0800 2012
Gym / Fitness Center,40.74016644,-73.98603031,Sat Apr 07 12:38:15 +0800 2012
Cosmetics Shop,40.81828069,-74.223347,Sat Apr 07 12:40:16 +0800 2012
Parking,40.80331738,-74.00635242,Sat Apr 07 12:40:34 +0800 2012
Park,40.66390777,-73.97094727,Sat Apr 07 12:41:49 +0800 2012
Bar,40.69023667,-73.72461927,Sat Apr 07 12:42:32 +0800 2012
Home (private),40.67443633,-73.73013314,Sat Apr 07 12:42:41 +0800 2012
Office,40.60623852,-74.17891372,Sat Apr 07 12:44:56 +0800 2012
General College & University,40.60522108,-74.17977333,Sat Apr 07 12:45:09 +0800 2012
Park,40.74218831,-73.98792419,Sat Apr 07 12:46:08 +0800 2012
Residential Building (Apartment / Condo),40.87576042,-74.06575785,Sat Apr 07 12:46:26 +0800 2012
Subway,40.70756075,-73.9402559,Sat Apr 07 12:46:38 +0800 2012
Miscellaneous Shop,40.70308361,-73.9426152,Sat Apr 07 12:46:54 +0800 2012
Neighborhood,40.71343536,-73.95807266,Sat Apr 07 12:47:15 +0800 2012
Deli / Bodega,40.78969237,-73.846969,Sat Apr 07 12:47:28 +0800 2012
Neighborhood,40.71343536,-73.95807266,Sat Apr 07 12:47:40 +0800 2012
Subway,40.73977054,-74.00258124,Sat Apr 07 12:48:11 +0800 2012
Park,40.82790403,-73.92927647,Sat Apr 07 12:51:47 +0800 2012
Train Station,40.7507948,-73.99357639,Sat Apr 07 12:52:29 +0800 2012
Park,40.65558858,-73.96247578,Sat Apr 07 12:53:48 +0800 2012
Bus Station,40.57701554,-73.98116112,Sat Apr 07 12:55:04 +0800 2012
Subway,40.86249503,-73.90103281,Sat Apr 07 12:55:22 +0800 2012
American Restaurant,40.75323899,-73.9791441,Sat Apr 07 13:00:58 +0800 2012
Church,40.92508078,-74.1067879,Sat Apr 07 13:01:50 +0800 2012
Subway,40.76526206,-73.9800329,Sat Apr 07 13:03:06 +0800 2012
Home (private),40.86107855,-73.93010371,Sat Apr 07 13:03:26 +0800 2012
Theater,40.76359848,-73.97968855,Sat Apr 07 13:03:46 +0800 2012
Movie Theater,40.76325906,-73.97982055,Sat Apr 07 13:05:03 +0800 2012
Gym / Fitness Center,40.92399289,-73.99764007,Sat Apr 07 13:05:52 +0800 2012
Movie Theater,40.76325906,-73.97982055,Sat Apr 07 13:05:58 +0800 2012
Gym / Fitness Center,40.92401799,-73.9976745,Sat Apr 07 13:06:14 +0800 2012
Office,40.843089,-73.973083,Sat Apr 07 13:06:17 +0800 2012
Food & Drink Shop,40.788467,-73.976793,Sat Apr 07 13:06:23 +0800 2012
Home (private),40.70408557,-73.73013314,Sat Apr 07 13:06:34 +0800 2012
General Travel,40.684167,-73.721985,Sat Apr 07 13:07:06 +0800 2012
Building,40.59305386,-73.94756832,Sat Apr 07 13:09:23 +0800 2012
Bank,40.91532094,-73.99760564,Sat Apr 07 13:09:30 +0800 2012
Coffee Shop,40.77934896,-73.94778144,Sat Apr 07 13:09:42 +0800 2012
Coffee Shop,40.67966838,-73.97820175,Sat Apr 07 13:09:54 +0800 2012
Medical Center,40.73055307,-73.88788475,Sat Apr 07 13:09:57 +0800 2012
School,40.765378,-74.147923,Sat Apr 07 13:12:10 +0800 2012
Coffee Shop,40.68987135,-73.72368256,Sat Apr 07 13:12:14 +0800 2012
Airport,40.77611576,-73.87453998,Sat Apr 07 13:12:48 +0800 2012
Gym / Fitness Center,40.92405019,-73.99747365,Sat Apr 07 13:13:00 +0800 2012
Gym / Fitness Center,40.81341584,-73.93937762,Sat Apr 07 13:13:19 +0800 2012
Subway,40.73573435,-73.99056762,Sat Apr 07 13:15:11 +0800 2012
Bookstore,40.73316247,-73.99104044,Sat Apr 07 13:15:25 +0800 2012
Salon / Barbershop,40.743782,-74.02872747,Sat Apr 07 13:16:02 +0800 2012
Coffee Shop,40.92551278,-74.08740101,Sat Apr 07 13:16:03 +0800 2012
Park,40.936052,-74.0375,Sat Apr 07 13:16:26 +0800 2012
Salon / Barbershop,40.60832376,-74.16391841,Sat Apr 07 13:16:35 +0800 2012
