spots,longtitude,latitude,datetime
Subway,40.71814377,-74.00015652,Tue Apr 03 21:34:35 +0800 2012
Home (private),40.94175915,-74.01238511,Tue Apr 03 21:34:50 +0800 2012
Bar,40.75275186,-73.97305387,Tue Apr 03 21:35:09 +0800 2012
Cupcake Shop,40.70596204,-74.01125754,Tue Apr 03 21:35:25 +0800 2012
Subway,40.74803726,-73.94687176,Tue Apr 03 21:35:42 +0800 2012
University,40.74790921,-73.98380928,Tue Apr 03 21:36:04 +0800 2012
Chinese Restaurant,40.71446409,-73.99911582,Tue Apr 03 21:36:12 +0800 2012
Bar,40.75451688,-73.97339823,Tue Apr 03 21:36:14 +0800 2012
Bar,40.96541694,-74.06288376,Tue Apr 03 21:36:37 +0800 2012
Clothing Store,40.7537156,-73.98094722,Tue Apr 03 21:37:10 +0800 2012
BBQ Joint,40.75561215,-73.97092581,Tue Apr 03 21:38:14 +0800 2012
Toy / Game Store,40.76355592,-73.97286773,Tue Apr 03 21:38:24 +0800 2012
Gym / Fitness Center,40.77589237,-73.95573145,Tue Apr 03 21:38:31 +0800 2012
Home (private),40.93508142,-73.96537147,Tue Apr 03 21:38:34 +0800 2012
Latin American Restaurant,40.689801,-73.72109652,Tue Apr 03 21:38:48 +0800 2012
General College & University,40.75356409,-73.97953033,Tue Apr 03 21:38:52 +0800 2012
Gym / Fitness Center,40.716391,-74.033866,Tue Apr 03 21:39:48 +0800 2012
Playground,40.74715919,-73.92229904,Tue Apr 03 21:40:07 +0800 2012
Spa / Massage,40.75609848,-73.97226182,Tue Apr 03 21:40:08 +0800 2012
Neighborhood,40.84769339,-73.90088797,Tue Apr 03 21:41:46 +0800 2012
Paper / Office Supplies Store,40.71559314,-74.00625368,Tue Apr 03 21:41:59 +0800 2012
Residential Building (Apartment / Condo),40.78302026,-73.94907872,Tue Apr 03 21:42:04 +0800 2012
Government Building,40.71178449,-74.00208235,Tue Apr 03 21:42:39 +0800 2012
Candy Store,40.756676,-73.972307,Tue Apr 03 21:42:47 +0800 2012
Neighborhood,40.71421606,-74.00596619,Tue Apr 03 21:42:52 +0800 2012
Government Building,40.71265873,-74.00588036,Tue Apr 03 21:43:29 +0800 2012
Park,40.67971862,-73.93199086,Tue Apr 03 21:43:39 +0800 2012
Bar,40.75803174,-73.97142386,Tue Apr 03 21:44:29 +0800 2012
Neighborhood,40.71343536,-73.95807266,Tue Apr 03 21:44:32 +0800 2012
Residential Building (Apartment / Condo),40.88899013,-74.05581236,Tue Apr 03 21:44:53 +0800 2012
Camera Store,40.733123,-73.99842497,Tue Apr 03 21:45:33 +0800 2012
Office,40.910894,-74.031547,Tue Apr 03 21:46:15 +0800 2012
Park,40.7421526,-73.82756765,Tue Apr 03 21:47:27 +0800 2012
Breakfast Spot,40.92610478,-74.09925695,Tue Apr 03 21:47:45 +0800 2012
College Academic Building,40.76776,-73.964527,Tue Apr 03 21:48:33 +0800 2012
Subway,40.67837611,-73.90339851,Tue Apr 03 21:48:45 +0800 2012
Southern / Soul Food Restaurant,40.810203,-73.943523,Tue Apr 03 21:49:54 +0800 2012
Residential Building (Apartment / Condo),40.76028084,-73.95057116,Tue Apr 03 21:50:19 +0800 2012
Bar,40.747558,-73.993104,Tue Apr 03 21:50:29 +0800 2012
Home (private),40.63404533,-74.14161271,Tue Apr 03 21:51:09 +0800 2012
Convention Center,40.63129906,-73.95096149,Tue Apr 03 21:51:16 +0800 2012
College Academic Building,40.63118003,-73.95102463,Tue Apr 03 21:51:41 +0800 2012
Coffee Shop,40.93280626,-74.07115459,Tue Apr 03 21:52:18 +0800 2012
Salon / Barbershop,40.75102831,-73.87264967,Tue Apr 03 21:52:30 +0800 2012
Coffee Shop,40.71203303,-74.00699299,Tue Apr 03 21:52:49 +0800 2012
Other Great Outdoors,40.90266454,-74.00578886,Tue Apr 03 21:52:54 +0800 2012
Home (private),40.7312265,-73.98887973,Tue Apr 03 21:53:00 +0800 2012
Cosmetics Shop,40.706904,-74.00367,Tue Apr 03 21:53:44 +0800 2012
Home (private),40.82645768,-73.89482953,Tue Apr 03 21:53:59 +0800 2012
University,40.89690578,-74.03017044,Tue Apr 03 21:54:09 +0800 2012
Gym / Fitness Center,40.77799852,-73.95386021,Tue Apr 03 21:54:39 +0800 2012
College Academic Building,40.89851723,-74.02913151,Tue Apr 03 21:54:54 +0800 2012
Burger Joint,40.68047836,-73.97497083,Tue Apr 03 21:54:56 +0800 2012
Convenience Store,40.66498815,-73.90531083,Tue Apr 03 21:55:05 +0800 2012
Bus Station,40.7572213,-73.99154663,Tue Apr 03 21:55:10 +0800 2012
Train Station,40.74911015,-73.98845673,Tue Apr 03 21:55:39 +0800 2012
Event Space,40.76562484,-73.96783664,Tue Apr 03 21:55:46 +0800 2012
Fast Food Restaurant,40.62229464,-74.02759378,Tue Apr 03 21:55:52 +0800 2012
Office,40.75602574,-73.97033335,Tue Apr 03 21:55:54 +0800 2012
Pizza Place,40.747842,-74.030874,Tue Apr 03 21:55:55 +0800 2012
Mexican Restaurant,40.75557964,-73.97086143,Tue Apr 03 21:56:19 +0800 2012
Drugstore / Pharmacy,40.75892783,-73.96144262,Tue Apr 03 21:56:30 +0800 2012
Bar,40.75918262,-73.96217732,Tue Apr 03 21:56:56 +0800 2012
University,40.7111095,-74.00504351,Tue Apr 03 21:57:05 +0800 2012
Salon / Barbershop,40.66676014,-73.88194173,Tue Apr 03 21:57:17 +0800 2012
Community College,40.57840084,-73.93618584,Tue Apr 03 21:57:54 +0800 2012
Convention Center,40.70311887,-73.987736,Tue Apr 03 21:57:54 +0800 2012
Bus Station,40.66623748,-73.88338874,Tue Apr 03 21:57:55 +0800 2012
Food & Drink Shop,40.764016,-73.82947598,Tue Apr 03 21:58:10 +0800 2012
Bar,40.71655808,-74.00008678,Tue Apr 03 21:58:55 +0800 2012
Bar,40.834873,-74.225148,Tue Apr 03 21:59:28 +0800 2012
College Academic Building,40.63216904,-73.94998567,Tue Apr 03 22:00:11 +0800 2012
Music Store,40.91244813,-73.998075,Tue Apr 03 22:00:42 +0800 2012
College Academic Building,40.71068343,-74.00461247,Tue Apr 03 22:01:42 +0800 2012
Drugstore / Pharmacy,40.66195,-73.8927,Tue Apr 03 22:02:13 +0800 2012
Stadium,40.81143815,-74.06779647,Tue Apr 03 22:02:54 +0800 2012
Home (private),40.89859144,-73.8477874,Tue Apr 03 22:03:13 +0800 2012
Home (private),40.78898753,-74.25901479,Tue Apr 03 22:03:45 +0800 2012
Bar,40.74227764,-73.98525554,Tue Apr 03 22:04:54 +0800 2012
Other Great Outdoors,40.64250711,-73.88739669,Tue Apr 03 22:05:19 +0800 2012
Deli / Bodega,40.66342761,-74.23399687,Tue Apr 03 22:05:22 +0800 2012
Subway,40.82406999,-73.89306694,Tue Apr 03 22:05:36 +0800 2012
Fried Chicken Joint,40.73174804,-74.06692503,Tue Apr 03 22:06:16 +0800 2012
Medical Center,40.71713766,-74.03891414,Tue Apr 03 22:06:54 +0800 2012
Home (private),40.75605707,-74.23554036,Tue Apr 03 22:06:57 +0800 2012
Burger Joint,40.77912607,-73.95490489,Tue Apr 03 22:07:37 +0800 2012
Clothing Store,40.720582,-74.002051,Tue Apr 03 22:08:02 +0800 2012
Church,40.8168158,-73.9413925,Tue Apr 03 22:08:14 +0800 2012
Bus Station,40.7534178,-73.99629951,Tue Apr 03 22:08:20 +0800 2012
Sushi Restaurant,40.763157,-73.977109,Tue Apr 03 22:08:24 +0800 2012
Italian Restaurant,40.733848,-74.00505,Tue Apr 03 22:08:48 +0800 2012
Drugstore / Pharmacy,40.88215418,-73.88167185,Tue Apr 03 22:08:56 +0800 2012
Mall,40.73405558,-73.87084723,Tue Apr 03 22:11:16 +0800 2012
Road,40.88224162,-74.20962095,Tue Apr 03 22:11:19 +0800 2012
Plaza,40.75648987,-73.98626804,Tue Apr 03 22:12:27 +0800 2012
Clothing Store,40.72078652,-74.00197506,Tue Apr 03 22:12:28 +0800 2012
Pizza Place,40.752067,-73.987573,Tue Apr 03 22:12:32 +0800 2012
Gym / Fitness Center,40.677036,-73.972353,Tue Apr 03 22:13:21 +0800 2012
Road,40.73477099,-74.10484314,Tue Apr 03 22:13:59 +0800 2012
Dessert Shop,40.67929277,-73.99570611,Tue Apr 03 22:13:59 +0800 2012
Cemetery,40.70860893,-74.01209533,Tue Apr 03 22:14:17 +0800 2012
Clothing Store,40.72343212,-74.00055531,Tue Apr 03 22:14:31 +0800 2012
Park,40.70919832,-74.01118577,Tue Apr 03 22:14:57 +0800 2012
Tattoo Parlor,40.7471092,-74.15280867,Tue Apr 03 22:15:24 +0800 2012
Ice Cream Shop,40.75063222,-73.98906051,Tue Apr 03 22:15:43 +0800 2012
Gym / Fitness Center,40.74272122,-73.9927621,Tue Apr 03 22:16:16 +0800 2012
Home (private),40.76071686,-73.91834636,Tue Apr 03 22:16:37 +0800 2012
French Restaurant,40.73874326,-73.99455836,Tue Apr 03 22:16:54 +0800 2012
Pizza Place,40.74399459,-73.99562577,Tue Apr 03 22:17:45 +0800 2012
Park,40.73228891,-74.01051196,Tue Apr 03 22:18:05 +0800 2012
Road,40.76117086,-74.01128769,Tue Apr 03 22:18:09 +0800 2012
Train Station,40.66263818,-73.90887022,Tue Apr 03 22:18:10 +0800 2012
Deli / Bodega,40.73308,-73.99987221,Tue Apr 03 22:18:41 +0800 2012
Paper / Office Supplies Store,40.83595685,-74.22552109,Tue Apr 03 22:18:46 +0800 2012
Park,40.85262124,-73.9625791,Tue Apr 03 22:18:52 +0800 2012
Subway,40.73158409,-74.00021553,Tue Apr 03 22:18:59 +0800 2012
American Restaurant,40.96532878,-74.06292392,Tue Apr 03 22:19:38 +0800 2012
Coffee Shop,40.61960195,-74.00806702,Tue Apr 03 22:19:43 +0800 2012
Home (private),40.82998414,-73.98887973,Tue Apr 03 22:19:59 +0800 2012
Office,40.75615113,-73.978965,Tue Apr 03 22:20:11 +0800 2012
Museum,40.76042729,-73.9776957,Tue Apr 03 22:20:38 +0800 2012
Bagel Shop,40.740223,-73.982688,Tue Apr 03 22:21:07 +0800 2012
Gym / Fitness Center,40.75531235,-73.98122092,Tue Apr 03 22:21:31 +0800 2012
Coffee Shop,40.74910208,-73.98219084,Tue Apr 03 22:22:54 +0800 2012
Clothing Store,40.76082189,-73.9756079,Tue Apr 03 22:23:14 +0800 2012
Bank,40.827891,-74.102447,Tue Apr 03 22:23:32 +0800 2012
Gym / Fitness Center,40.74611902,-73.99307013,Tue Apr 03 22:23:50 +0800 2012
Vegetarian / Vegan Restaurant,40.7475513,-73.98114057,Tue Apr 03 22:24:25 +0800 2012
Bookstore,40.75485026,-73.98800494,Tue Apr 03 22:24:41 +0800 2012
Other Great Outdoors,40.70445914,-74.00578312,Tue Apr 03 22:25:19 +0800 2012
Train Station,40.75280621,-73.97717535,Tue Apr 03 22:25:38 +0800 2012
Gym / Fitness Center,40.7991943,-74.09895296,Tue Apr 03 22:26:51 +0800 2012
Bus Station,40.88989838,-74.00271876,Tue Apr 03 22:28:11 +0800 2012
Office,40.83422733,-73.88933746,Tue Apr 03 22:28:38 +0800 2012
Sporting Goods Shop,40.71398175,-74.00595528,Tue Apr 03 22:28:59 +0800 2012
Other Great Outdoors,40.77943655,-73.80902767,Tue Apr 03 22:29:17 +0800 2012
Department Store,40.75061379,-73.98856401,Tue Apr 03 22:29:17 +0800 2012
Candy Store,40.777543,-73.813097,Tue Apr 03 22:29:31 +0800 2012
Pizza Place,40.74716991,-74.00063565,Tue Apr 03 22:29:49 +0800 2012
Train Station,40.75280621,-73.97717535,Tue Apr 03 22:29:57 +0800 2012
Coffee Shop,40.71925781,-74.04154301,Tue Apr 03 22:30:28 +0800 2012
Miscellaneous Shop,40.75313016,-73.97621627,Tue Apr 03 22:30:32 +0800 2012
Coffee Shop,40.72828321,-73.9955914,Tue Apr 03 22:30:52 +0800 2012
Cafe,40.75811657,-73.99289984,Tue Apr 03 22:30:59 +0800 2012
Train Station,40.75044966,-73.9914479,Tue Apr 03 22:32:42 +0800 2012
Food & Drink Shop,40.84274539,-74.10117837,Tue Apr 03 22:33:06 +0800 2012
Church,40.78596808,-73.81624281,Tue Apr 03 22:33:36 +0800 2012
Toy / Game Store,40.75411794,-73.73833614,Tue Apr 03 22:34:10 +0800 2012
Mall,40.75474029,-73.73964054,Tue Apr 03 22:34:30 +0800 2012
Cafe,40.716817,-73.962023,Tue Apr 03 22:34:48 +0800 2012
American Restaurant,40.76368781,-73.96763002,Tue Apr 03 22:34:59 +0800 2012
Office,40.70972827,-74.01076978,Tue Apr 03 22:35:42 +0800 2012
Miscellaneous Shop,40.720097,-73.988457,Tue Apr 03 22:35:54 +0800 2012
Gym / Fitness Center,40.74516544,-73.97684186,Tue Apr 03 22:36:00 +0800 2012
Home (private),40.80713952,-74.17684116,Tue Apr 03 22:36:32 +0800 2012
Government Building,40.85328395,-73.97450594,Tue Apr 03 22:36:43 +0800 2012
Gym / Fitness Center,40.77792543,-73.96661282,Tue Apr 03 22:36:44 +0800 2012
Gym / Fitness Center,40.76169544,-73.92852213,Tue Apr 03 22:37:01 +0800 2012
Home (private),40.71616168,-73.88307006,Tue Apr 03 22:37:23 +0800 2012
Clothing Store,40.72941536,-74.15800933,Tue Apr 03 22:38:01 +0800 2012
Arcade,40.7287611,-74.15734421,Tue Apr 03 22:38:28 +0800 2012
Bar,40.73946789,-74.00756778,Tue Apr 03 22:38:39 +0800 2012
Candy Store,40.76215646,-73.9660918,Tue Apr 03 22:38:52 +0800 2012
Food & Drink Shop,40.85215695,-74.0043354,Tue Apr 03 22:39:02 +0800 2012
Food & Drink Shop,40.69001786,-73.99341633,Tue Apr 03 22:39:22 +0800 2012
Bookstore,40.88555107,-74.21359062,Tue Apr 03 22:39:56 +0800 2012
Gym / Fitness Center,40.73757,-74.0017,Tue Apr 03 22:40:04 +0800 2012
Gym / Fitness Center,40.72498508,-73.99588975,Tue Apr 03 22:41:29 +0800 2012
BBQ Joint,40.72114836,-73.95703733,Tue Apr 03 22:41:46 +0800 2012
Home (private),40.91799602,-73.77720317,Tue Apr 03 22:41:52 +0800 2012
Bar,40.71536266,-73.99738756,Tue Apr 03 22:42:27 +0800 2012
Pizza Place,40.79293781,-73.97319735,Tue Apr 03 22:42:29 +0800 2012
Gym / Fitness Center,40.75538459,-73.92262459,Tue Apr 03 22:44:10 +0800 2012
Deli / Bodega,40.75589317,-73.92044471,Tue Apr 03 22:44:27 +0800 2012
Office,40.72416908,-73.99721146,Tue Apr 03 22:45:05 +0800 2012
Concert Hall,40.76502267,-73.98019552,Tue Apr 03 22:45:12 +0800 2012
College Academic Building,40.7435646,-73.98216215,Tue Apr 03 22:45:18 +0800 2012
Food & Drink Shop,40.626571,-73.97696898,Tue Apr 03 22:45:23 +0800 2012
College Academic Building,40.74355232,-73.98197849,Tue Apr 03 22:45:39 +0800 2012
Community College,40.9510571,-74.08986568,Tue Apr 03 22:46:21 +0800 2012
Pizza Place,40.74510704,-73.97835016,Tue Apr 03 22:46:26 +0800 2012
General College & University,40.94931792,-74.08792872,Tue Apr 03 22:46:33 +0800 2012
College Academic Building,40.94766989,-74.08349276,Tue Apr 03 22:46:44 +0800 2012
Home (private),40.87454171,-74.0946311,Tue Apr 03 22:46:54 +0800 2012
Deli / Bodega,40.7910226,-74.1509775,Tue Apr 03 22:47:46 +0800 2012
Home (private),40.81866125,-74.18858249,Tue Apr 03 22:48:10 +0800 2012
Train Station,40.79263096,-74.20009375,Tue Apr 03 22:49:25 +0800 2012
Train Station,40.66748039,-74.21548963,Tue Apr 03 22:49:31 +0800 2012
Home (private),40.77519536,-73.81249842,Tue Apr 03 22:50:06 +0800 2012
Home (private),40.77519536,-73.81249842,Tue Apr 03 22:50:19 +0800 2012
Building,40.81592792,-73.9580102,Tue Apr 03 22:50:53 +0800 2012
Train Station,40.71948549,-74.04270172,Tue Apr 03 22:51:58 +0800 2012
Neighborhood,40.71789169,-73.99794102,Tue Apr 03 22:52:04 +0800 2012
Spanish Restaurant,40.72611538,-73.98368876,Tue Apr 03 22:53:08 +0800 2012
Department Store,40.75831462,-73.97728379,Tue Apr 03 22:53:35 +0800 2012
Athletic & Sport,40.73880317,-73.9027977,Tue Apr 03 22:53:48 +0800 2012
Home (private),40.73132217,-74.05938719,Tue Apr 03 22:54:06 +0800 2012
Light Rail,40.73416939,-74.02823925,Tue Apr 03 22:54:24 +0800 2012
General College & University,40.74554431,-73.98028543,Tue Apr 03 22:54:41 +0800 2012
Middle Eastern Restaurant,40.753422,-73.986822,Tue Apr 03 22:54:49 +0800 2012
College Academic Building,40.74581151,-73.98004438,Tue Apr 03 22:54:55 +0800 2012
Theater,40.74897598,-73.99518389,Tue Apr 03 22:55:31 +0800 2012
Park,40.74218831,-73.98792419,Tue Apr 03 22:55:46 +0800 2012
Gym / Fitness Center,40.70819,-74.00648,Tue Apr 03 22:57:11 +0800 2012
Theater,40.73328972,-74.00576017,Tue Apr 03 22:57:13 +0800 2012
Medical School,40.60613336,-74.17904377,Tue Apr 03 22:57:38 +0800 2012
Tea Room,40.73046579,-73.98927859,Tue Apr 03 22:58:13 +0800 2012
BBQ Joint,40.74455699,-73.99065019,Tue Apr 03 22:59:03 +0800 2012
Asian Restaurant,40.748413,-73.756501,Tue Apr 03 23:00:00 +0800 2012
Train Station,40.73226701,-74.06304359,Tue Apr 03 23:00:45 +0800 2012
Playground,40.79152,-73.94579038,Tue Apr 03 23:01:57 +0800 2012
Theater,40.75609978,-73.98785591,Tue Apr 03 23:02:02 +0800 2012
Coffee Shop,40.704316,-74.013381,Tue Apr 03 23:02:19 +0800 2012
Bar,40.75637696,-73.96765298,Tue Apr 03 23:02:22 +0800 2012
Home (private),40.6272943,-73.95361626,Tue Apr 03 23:02:42 +0800 2012
Burger Joint,40.72333141,-73.9895311,Tue Apr 03 23:02:48 +0800 2012
Bar,40.73275832,-73.98576631,Tue Apr 03 23:03:11 +0800 2012
Train Station,40.7507948,-73.99357639,Tue Apr 03 23:03:23 +0800 2012
Mall,40.6605368,-74.17144322,Tue Apr 03 23:04:08 +0800 2012
Train Station,40.7507948,-73.99357639,Tue Apr 03 23:04:11 +0800 2012
Hotel,40.75850534,-73.98914337,Tue Apr 03 23:04:11 +0800 2012
Subway,40.63505531,-74.01172221,Tue Apr 03 23:05:56 +0800 2012
Movie Theater,40.74490102,-73.99805899,Tue Apr 03 23:06:05 +0800 2012
Light Rail,40.74862247,-74.03892517,Tue Apr 03 23:06:27 +0800 2012
Salon / Barbershop,40.7078433,-73.80285859,Tue Apr 03 23:06:33 +0800 2012
Department Store,40.78322232,-73.8334465,Tue Apr 03 23:06:58 +0800 2012
Department Store,40.86679532,-74.10016537,Tue Apr 03 23:07:43 +0800 2012
Comedy Club,40.74751348,-73.99787536,Tue Apr 03 23:08:06 +0800 2012
Train Station,40.73420076,-74.16483829,Tue Apr 03 23:08:10 +0800 2012
Asian Restaurant,40.71800153,-73.9902829,Tue Apr 03 23:09:16 +0800 2012
Bookstore,40.74285137,-74.00637388,Tue Apr 03 23:09:26 +0800 2012
School,40.77355997,-73.98314354,Tue Apr 03 23:10:09 +0800 2012
Bar,40.74939033,-73.98286233,Tue Apr 03 23:10:17 +0800 2012
Office,40.74119772,-74.00239166,Tue Apr 03 23:10:35 +0800 2012
Residential Building (Apartment / Condo),40.73967263,-74.00169729,Tue Apr 03 23:11:00 +0800 2012
BBQ Joint,40.74455699,-73.99065019,Tue Apr 03 23:11:41 +0800 2012
Bar,40.81218841,-73.95537557,Tue Apr 03 23:11:54 +0800 2012
Stadium,40.71994085,-73.95129204,Tue Apr 03 23:13:16 +0800 2012
Park,40.77142562,-73.97350073,Tue Apr 03 23:13:24 +0800 2012
Laundry Service,40.765279,-73.81657386,Tue Apr 03 23:13:38 +0800 2012
Bar,40.73521866,-74.0099492,Tue Apr 03 23:13:38 +0800 2012
Drugstore / Pharmacy,40.76503892,-73.74358177,Tue Apr 03 23:13:38 +0800 2012
Road,40.76305616,-73.74328136,Tue Apr 03 23:14:00 +0800 2012
Gym / Fitness Center,40.74442474,-73.99649232,Tue Apr 03 23:14:46 +0800 2012
Electronics Store,40.88691374,-74.21341896,Tue Apr 03 23:14:48 +0800 2012
American Restaurant,40.73115587,-73.98872765,Tue Apr 03 23:15:02 +0800 2012
Post Office,40.678093,-73.973312,Tue Apr 03 23:15:09 +0800 2012
Home (private),40.84494498,-74.0946311,Tue Apr 03 23:15:18 +0800 2012
Home (private),40.84637534,-73.96537147,Tue Apr 03 23:15:50 +0800 2012
Home (private),40.84637534,-73.96537147,Tue Apr 03 23:16:30 +0800 2012
Theater,40.720582,-73.992714,Tue Apr 03 23:16:46 +0800 2012
Bar,40.91142654,-73.98693848,Tue Apr 03 23:16:47 +0800 2012
Sandwich Place,40.7530419,-73.98907199,Tue Apr 03 23:17:23 +0800 2012
Subway,40.76526206,-73.9800329,Tue Apr 03 23:17:50 +0800 2012
Convenience Store,40.71460492,-74.00805554,Tue Apr 03 23:18:17 +0800 2012
Italian Restaurant,40.70749795,-74.00208178,Tue Apr 03 23:18:22 +0800 2012
Food & Drink Shop,40.7219808,-73.73127382,Tue Apr 03 23:20:05 +0800 2012
Seafood Restaurant,40.93539993,-74.07136917,Tue Apr 03 23:20:26 +0800 2012
Airport,40.64457052,-73.7762351,Tue Apr 03 23:20:53 +0800 2012
Scenic Lookout,40.70427281,-73.98675917,Tue Apr 03 23:21:13 +0800 2012
Sporting Goods Shop,40.76282703,-73.97336954,Tue Apr 03 23:21:27 +0800 2012
Sporting Goods Shop,40.73753501,-73.99030209,Tue Apr 03 23:22:13 +0800 2012
Gym / Fitness Center,40.74109556,-73.99270535,Tue Apr 03 23:22:20 +0800 2012
Residential Building (Apartment / Condo),40.753402,-74.038721,Tue Apr 03 23:22:24 +0800 2012
Hotel,40.72606007,-73.9916545,Tue Apr 03 23:22:45 +0800 2012
Department Store,40.75061379,-73.98856401,Tue Apr 03 23:24:04 +0800 2012
Park,40.75196933,-74.15222954,Tue Apr 03 23:24:39 +0800 2012
Other Great Outdoors,40.88770728,-73.86129766,Tue Apr 03 23:25:09 +0800 2012
Ice Cream Shop,40.75063222,-73.98906051,Tue Apr 03 23:26:32 +0800 2012
Stadium,40.75044987,-73.99221104,Tue Apr 03 23:27:13 +0800 2012
Stadium,40.75044987,-73.99221104,Tue Apr 03 23:27:32 +0800 2012
Home (private),40.60259049,-73.98887973,Tue Apr 03 23:27:41 +0800 2012
Government Building,40.71265873,-74.00588036,Tue Apr 03 23:27:42 +0800 2012
Housing Development,40.71057519,-73.81579267,Tue Apr 03 23:27:55 +0800 2012
Parking,40.764007,-73.981753,Tue Apr 03 23:28:05 +0800 2012
Theater,40.75827779,-73.98802757,Tue Apr 03 23:28:16 +0800 2012
Bar,40.742019,-74.048426,Tue Apr 03 23:28:52 +0800 2012
Mexican Restaurant,40.70681452,-74.00384925,Tue Apr 03 23:29:21 +0800 2012
Synagogue,40.66436018,-73.94593883,Tue Apr 03 23:29:52 +0800 2012
Bridge,40.70595327,-73.99656773,Tue Apr 03 23:30:23 +0800 2012
Music Venue,40.673615,-73.99171,Tue Apr 03 23:30:24 +0800 2012
Automotive Shop,40.699108,-73.955248,Tue Apr 03 23:30:25 +0800 2012
Subway,40.71037756,-74.00755405,Tue Apr 03 23:30:30 +0800 2012
American Restaurant,40.72645219,-74.00225967,Tue Apr 03 23:30:54 +0800 2012
Italian Restaurant,40.726368,-73.98977,Tue Apr 03 23:31:29 +0800 2012
Home (private),40.8360806,-73.82426211,Tue Apr 03 23:32:03 +0800 2012
Home (private),40.7114548,-73.98887973,Tue Apr 03 23:32:19 +0800 2012
Park,40.7352825,-73.99040315,Tue Apr 03 23:33:16 +0800 2012
Bike Shop,40.82279,-74.21906212,Tue Apr 03 23:33:35 +0800 2012
Sushi Restaurant,40.683178,-73.96574578,Tue Apr 03 23:36:34 +0800 2012
Pizza Place,40.729813,-73.958467,Tue Apr 03 23:36:55 +0800 2012
Student Center,40.73321008,-73.99472237,Tue Apr 03 23:36:59 +0800 2012
Other Great Outdoors,40.84645437,-73.94216171,Tue Apr 03 23:37:09 +0800 2012
Other Great Outdoors,40.71246397,-73.98662143,Tue Apr 03 23:37:20 +0800 2012
Bar,40.74809415,-73.98609638,Tue Apr 03 23:37:52 +0800 2012
Home (private),40.85121752,-73.93010371,Tue Apr 03 23:38:35 +0800 2012
Bar,40.71855466,-73.98899738,Tue Apr 03 23:39:12 +0800 2012
Mexican Restaurant,40.7216609,-73.99736461,Tue Apr 03 23:39:16 +0800 2012
Residential Building (Apartment / Condo),40.69351425,-73.95788392,Tue Apr 03 23:39:21 +0800 2012
Home (private),40.70436738,-73.80073403,Tue Apr 03 23:40:30 +0800 2012
Theater,40.75081989,-74.00386647,Tue Apr 03 23:40:35 +0800 2012
Fast Food Restaurant,40.73828291,-73.79387856,Tue Apr 03 23:41:35 +0800 2012
American Restaurant,40.75876539,-73.95249367,Tue Apr 03 23:42:19 +0800 2012
Mall,40.78629711,-74.04612026,Tue Apr 03 23:42:46 +0800 2012
Music Venue,40.72048005,-73.9935598,Tue Apr 03 23:43:28 +0800 2012
American Restaurant,40.75554296,-73.97036779,Tue Apr 03 23:43:40 +0800 2012
Mexican Restaurant,40.7766506,-73.9527495,Tue Apr 03 23:44:06 +0800 2012
Burger Joint,40.6921107,-73.98889982,Tue Apr 03 23:44:42 +0800 2012
Bar,40.75690784,-73.96722824,Tue Apr 03 23:44:45 +0800 2012
Sushi Restaurant,40.780408,-73.9528491,Tue Apr 03 23:45:10 +0800 2012
Bridge,40.71356548,-73.97236347,Tue Apr 03 23:45:16 +0800 2012
Train Station,40.75018302,-73.99133205,Tue Apr 03 23:45:50 +0800 2012
Department Store,40.79262893,-74.04188633,Tue Apr 03 23:46:07 +0800 2012
Sushi Restaurant,40.62451266,-73.96507014,Tue Apr 03 23:46:46 +0800 2012
Donut Shop,40.714843,-74.007833,Tue Apr 03 23:47:10 +0800 2012
Sushi Restaurant,40.677611,-73.963748,Tue Apr 03 23:47:16 +0800 2012
American Restaurant,40.73686901,-73.9913446,Tue Apr 03 23:47:47 +0800 2012
Sushi Restaurant,40.70275221,-73.99069611,Tue Apr 03 23:47:49 +0800 2012
Sushi Restaurant,40.687583,-73.989895,Tue Apr 03 23:48:15 +0800 2012
Train Station,40.73420076,-74.16483829,Tue Apr 03 23:48:24 +0800 2012
General Entertainment,40.74049402,-73.98710489,Tue Apr 03 23:48:26 +0800 2012
Train Station,40.73412061,-74.16445255,Tue Apr 03 23:48:33 +0800 2012
Stadium,40.75044987,-73.99221104,Tue Apr 03 23:48:43 +0800 2012
Sushi Restaurant,40.67969421,-73.97425175,Tue Apr 03 23:48:51 +0800 2012
Food & Drink Shop,40.83162209,-74.13679361,Tue Apr 03 23:48:58 +0800 2012
American Restaurant,40.72516293,-73.99215952,Tue Apr 03 23:49:40 +0800 2012
Sushi Restaurant,40.76377126,-73.97644043,Tue Apr 03 23:49:53 +0800 2012
Gym / Fitness Center,40.58990586,-73.89953613,Tue Apr 03 23:50:08 +0800 2012
Subway,40.70841147,-73.95790637,Tue Apr 03 23:50:16 +0800 2012
Hotel,40.7107667,-73.95655,Tue Apr 03 23:50:28 +0800 2012
Coffee Shop,40.71809032,-73.99999866,Tue Apr 03 23:50:37 +0800 2012
Subway,40.6985354,-73.91985655,Tue Apr 03 23:50:38 +0800 2012
Home (private),40.77255697,-74.14161271,Tue Apr 03 23:50:48 +0800 2012
Home (private),40.77255697,-74.14161271,Tue Apr 03 23:50:48 +0800 2012
Office,40.730277,-74.008187,Tue Apr 03 23:51:01 +0800 2012
Residential Building (Apartment / Condo),40.856994,-73.932996,Tue Apr 03 23:51:07 +0800 2012
